5387922	Tom watched TV until he fell asleep.	10191555	ⵉⵇⵇⵣ ⵜⵓⵎ ⵖ ⵜⵜⵉⵍⵉⴼⵉⵣⵢⵓⵏ ⴰⵢⵍⵍⵉⵖ ⵜ ⵢⵉⵡⵉ ⵢⵉⴹⵚ.
6810734	Sami sent Layla a picture of his penis.	10191556	ⵢⵓⵣⵏ ⵙⴰⵎⵉ ⵉ ⵍⴰⵢⵍⴰ ⵜⴰⵡⵍⴰⴼⵜ ⵏ ⵓⴱⴰⵥⵥⴰ ⵏⵏⵙ.
1797708	What does the cat want?	10191557	ⵎⴰⴷ ⵉⵔⴰ ⵓⵎⵓⵛⵛ ?
1894336	Hang on tight.	10191558	ⴰⵎⵥ ⴳ ⵉⵅⴼ ⵏⵏⴽ ⵎⵣⵢⴰⵏ
247091	She was out when I called.	10191560	ⵜⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⴳ ⴱⵔⵔⴰ ⵍⵍⵉⵖ ⴰⵙ ⵖⵔⵉⵖ.
283959	Where was he born and raised?	10191561	ⵎⴰⵏⵉ ⴳ ⴷ ⵉⵏⴽⵔ ?
1026302	Tom didn't run fast enough to catch the bus.	10191562	ⵓⵔ ⵢⵓⵣⵣⵍ ⵜⵓⵎ ⵎⵣⵢⴰⵏ ⴰⴼⴰⴷ ⴰⴷ ⵉⵖⵯⵉ ⵟⵟⵓⴱⵉⵙ
2548702	I'm making a movie.	10191563	ⴰⵔ ⵙⴽⴰⵔⵖ ⵢⴰⵏ ⵓⴼⵉⵍⵎ.
3908846	I'll tell them tomorrow.	10191564	ⵔⴰⴷ ⴰⵙⵏ ⵉⵏⵉⵖ ⴰⵣⴽⴽⴰ.
3519902	Who knows how this day will end.	10191565	ⵎⴰ ⵉⵙⵙⵏ ⵎⴰⵎⴽ ⵙ ⵔⴰⴷ ⵉⴽⵎⵎⵍ ⵡⴰⵙⵙ ⴰⴷ.
852411	She has two cats. One is white and one is black.	10191566	ⵜⵟⵟⴰⴼ ⵙⵉⵏ ⵉⵎⵓⵛⵛⵉⵡⵏ. ⵢⴰⵏ ⴷ ⵓⵎⵍⵉⵍ ⴷ ⵢⴰⵏ ⴷ ⴰⵙⴳⴳⴰⵏ
5849475	How many people do you work with?	10191567	ⵎⵏⵛⴽ ⵏ ⵢⴰⵏ ⴰⴷ ⴷⴰ ⵜⵙⵡⵓⵔⵉⵜ ?
6256610	It's an excellent idea, I think.	10191568	ⵜⴰⵡⵏⴳⵉⵎⵜ ⵉⴼⵓⵍⴽⵉⵏ ⴰⵢⴰⴷ, ⵃⴰⵇⵇⴰⵏ.
5851617	Let's have lunch together.	10191569	ⵢⴰⵍⵍⴰⵀ ⴰⴷ ⵏⵛⵔⴽ ⵜⵉⵔⵎⵜ.
8984937	His son is a student in New York.	10191570	ⵉⵡⵉⵙ ⵉⴳⴰ ⴰⵏⵍⵎⴰⴷ ⴳ ⵏⵓⵢⵓⵔⴽ.
9310664	Your brother is waiting for you, Charles.	10191571	ⵛⴰⵔⵍ, ⵀⴰ ⵜ ⴳⵯⵎⴰⴽ ⴰⵔ ⵙⵉⴽ ⵉⵜⵜⵇⵇⵍ.
9269082	He wrote them.	10191572	ⵢⵓⵔⴰ ⵜⵏ.
6484798	Sami wants to see that.	10191573	ⵙⴰⵎⵉ ⵉⵔⴰ ⴰⴷ ⵉⵥⵕ ⵎⴰⵢⴰⴷ.
8064764	China is a good place to be as an Arabic teacher.	10191574	ⵛⵛⵉⵏⵡⴰ ⵉⴳⴰ ⵢⴰⵏ ⵓⴷⵖⴰⵔ ⵉⴼⵓⵍⴽⵉⵏ ⴰⴷ ⴳⵉⵙ ⵜⵉⵍⵉⵜ ⵉⵖ ⵜⴳⵉⵜ ⴰⵙⵍⵎⴰⴷ ⵏ ⵜⵄⵔⴰⴱⵜ
3820057	Did you already know that?	10191575	ⵉⵙ ⵢⴰⴷⵍⵍⵉ ⵜⵙⵙⵏⵜ ⵎⴰⵢⴰⴷ ?
3906529	Let me talk to her alone.	10238333	ⴰⵊⵊ ⵉⵢⵉ ⴰⴷ ⵙⵉⵙ ⵙⴰⵡⵍⵖ ⵡⴰⵃⴷⵓ ⴰⵖ
6267289	Tom said Mary has always lived in Boston.	10238337	ⵉⵏⵏⴰ ⵜⵓⵎ ⵎⴰⵙ ⴷ ⵎⴰⵔⵉ ⵜⵣⴷⵖ ⴱⴷⴷⴰ ⴳ ⴱⵓⵚⵟⵉⵏ.
8576477	Many Algerian areas lack access to clean water.	10238383	ⵜⵓⴳⵜ ⵏ ⵜⵎⵏⴰⴹⵉⵏ ⵜⵉⴷⵣⴰⵢⵔⵉⵢⵉⵏ ⵓⵔ ⴷⴰⵔⵙⵏⵜ ⴰⵎⴰⵏ ⵉⵣⴷⴷⵉⴳⵏ.
6985196	I'm from Tennessee.	10238404	ⴳⵉⵖ ⵣⴳ ⵜⵉⵏⵏⵉⵙⵙⵉ.
3200072	Tom told me to wait here.	10238407	ⵉⵏⵏⴰ ⵉⵢⵉ ⵜⵓⵎ ⴰⴷ ⵇⵇⵍⵖ ⴳ ⵖⵉⴷ.
1043833	I'd like to kiss you.	10238412	ⵔⴰⴷ ⵉⵔⵉⵖ ⴰⴷ ⴽⵎ ⵙⵙⵓⴷⵎⵖ.
4486592	Have you ever traveled alone?	9835911	ⵉⵙ ⵊⵊⵓⵏ ⵜⵎⵎⵓⴷⴷⵉⴷ ⵉ ⵡⴰⴹⵓ ⵏⵏⴽ?
3317158	My father suffers from osteoporosis.	10679734	ⴱⴰⴱⴰ ⴰⵔ ⵜ ⵜⵜⵎⵔⵔⴰⵜⵏ ⵉⵅⵙⴰⵏ ⵔⴼⵓⴼⴰⵏ ⴰⵙ.
