3836162	npi	तिमीलाई म साँच्चिकै अँध्यारो देखी डराउँछु जस्तो लाग्छ​?	atulatma	2015-02-03 05:24:09	2015-02-03 05:24:09
3842962	npi	मलाई एउटा नयाँ कुकुर चाहियो।	taro	2015-02-05 13:20:43	2023-05-15 00:19:53
3855210	npi	म पहेँलो गाडी मात्र किन्छु।	taro	2015-02-09 15:03:58	2023-05-15 00:19:55
3870815	npi	के तिमीले चाहेको कुरा पायौ?	santarai	2015-02-15 19:23:34	2016-02-17 07:54:37
3870827	npi	त्यो उसको कला हो।	santarai	2015-02-15 19:27:49	2015-03-07 12:50:01
3870850	npi	टमले मलाई सेनामा लाग्न कर गरि रहेको छ।	santarai	2015-02-15 19:32:47	2016-02-17 07:53:10
3870881	npi	टम शरणार्थी हो।	santarai	2015-02-15 19:42:24	2015-03-07 12:47:00
3870888	npi	शरणार्थीहरू पुल मुनि लुकाए।	santarai	2015-02-15 19:44:26	2016-02-17 07:53:40
3923686	npi	आइतवार हप्ताको अन्तिम दिन हो।	taro	2015-03-01 15:52:05	2023-05-15 00:20:00
3925479	npi	मलाई एउटा कुकुर चाहियो।	taro	2015-03-02 11:53:25	2023-05-15 00:20:02
3925488	npi	म नेपाली पढ्छु।	taro	2015-03-02 11:57:01	2023-07-26 07:41:32
3999410	npi	तपाई आमा लाई माया गर्नु हुन्छ?	Balamax	2015-03-29 02:42:31	2015-03-29 02:47:31
4071940	npi	मसित व्याकरणको किताब छ​।	atulatma	2015-04-14 14:40:56	2015-04-14 15:01:55
4268966	npi	बुर्ज खलिफा हाल संसारको सबैभन्दा अग्लो गगनचुम्बी भवन हो।	Balamax	2015-06-12 08:09:58	2023-09-12 12:49:09
4889625	npi	म नेपाली बोल्दै छु।	taro	2016-02-05 20:49:31	2023-05-15 00:20:06
4889638	npi	उनी केटी होईन​।	taro	2016-02-05 20:56:27	2023-06-09 02:08:26
4917766	npi	के तपाईँले चाहेको कुरा पाउनुभयो?	taro	2016-02-17 07:55:25	2023-05-15 00:20:40
5388659	npi	संसारको सबैभन्दा अग्लो हिमाल नेपालमा पर्दछ।	taro	2016-08-31 19:55:24	2023-05-15 00:20:43
5388687	npi	मलाई नेपाल राम्रो लाग्छ।	taro	2016-08-31 20:01:56	2023-05-15 00:20:45
5388688	npi	मलाई नेपाल घुम्न जान मन लाग्छ।	taro	2016-08-31 20:02:17	2023-05-23 09:09:05
6402002	npi	म खाना खाइरहेको छु	Shakyamuni	2017-10-28 18:16:57	2017-10-28 18:17:12
7296449	npi	मेरो बुवा बुढो हुनुहुन्छ|	oya163	2018-10-15 20:04:00	2018-10-15 22:27:00
7296482	npi	के उनीहरुलाई गीत गाउन आउछ?	oya163	2018-10-15 20:08:51	2018-10-15 20:08:51
7296488	npi	मैले उनिहरूलाई घर बोलाए।	oya163	2018-10-15 20:09:54	2018-10-15 20:09:54
7296516	npi	म तिमीलाई एकदम माया गर्छु।	oya163	2018-10-15 20:14:42	2018-10-15 20:14:42
7298068	npi	मैले जांचमा मेरो नाम लेख्न बिर्सिए।	oya163	2018-10-15 21:42:39	2018-10-15 21:42:39
7298180	npi	म हरेक दिन अंग्रेजी पढाउँ छु ।	oya163	2018-10-15 22:12:36	2018-10-15 22:12:36
7298191	npi	बधाई छ !	oya163	2018-10-15 22:14:37	2018-10-15 22:14:37
7298206	npi	मलाई त्यति लामो कुर्नु मन छैन ।	oya163	2018-10-15 22:16:15	2018-10-15 22:16:15
7298219	npi	कृपया बिस्तारि बोल्नु होस् ।	oya163	2018-10-15 22:22:02	2018-10-15 22:22:02
7298244	npi	आजकाल को बच्चाहरु ठुलो मान्छेले भनेको मान्दैनन ।	oya163	2018-10-15 22:28:22	2018-10-15 22:28:22
7298249	npi	म लेख्न सक्दिन ।	oya163	2018-10-15 22:29:05	2018-10-15 22:29:05
7298264	npi	सिपाहीले लडाईमा जान इन्कार गर्यो ।	oya163	2018-10-15 22:31:37	2018-10-15 22:31:37
7298266	npi	मलाई किन यो पैसा दिएको ?	oya163	2018-10-15 22:32:19	2018-10-15 22:32:19
7298271	npi	तमले भन्यो कि उ आफु जन्मेको ठाउँमा फर्किनेछ ।	oya163	2018-10-15 22:34:37	2018-10-15 22:34:37
7298288	npi	येदि तमले आफ्नो काम सिध्यायो भने तिमीसंग फर्किनेछ ।	oya163	2018-10-15 22:37:03	2018-10-15 22:37:03
7298299	npi	येदि मेरीले आफ्नो काम सिध्यायो भने मसंग फर्किनेछ ।	oya163	2018-10-15 22:39:39	2018-10-15 22:39:39
7300993	npi	उनले ट्रेन छुताउने भयो ।	oya163	2018-10-16 17:48:41	2018-10-16 17:48:41
7301014	npi	स्यामीले कहिले पनि यस्तो गरेको छैन ।	oya163	2018-10-16 17:50:35	2018-10-16 17:50:35
7301780	npi	मलाई आज रुघा लागेको छ ।	oya163	2018-10-16 19:34:11	2018-10-16 19:34:11
7305892	npi	म खाँदै छु ।	oya163	2018-10-17 19:28:19	2018-10-17 19:28:19
7305894	npi	म ठिक छु ।	oya163	2018-10-17 19:28:23	2018-10-17 19:28:23
7305897	npi	उनि उसंग सुतिन् ।	oya163	2018-10-17 19:29:23	2018-10-17 19:29:23
7305927	npi	मैले बुझिन ।	oya163	2018-10-17 19:34:29	2018-10-17 19:34:29
7305936	npi	म ब्राजिलबाट हुँ ।	oya163	2018-10-17 19:36:34	2018-10-17 19:36:34
7306233	npi	त्यो राम्रो छ ।	oya163	2018-10-17 21:38:33	2018-10-17 21:38:33
7306234	npi	म सबैभन्दा धनी हुँ ।	oya163	2018-10-17 21:39:54	2018-10-17 21:39:54
7306245	npi	अब त खाना खाने बेला भैसक्यो ।	oya163	2018-10-17 21:46:20	2018-10-17 21:46:20
7306258	npi	उसले आफ्नो कपाल चिसो पानीले पखाल्यो ।	oya163	2018-10-17 21:49:07	2018-10-17 21:49:07
7306259	npi	उ रिसाएको छ ।	oya163	2018-10-17 21:49:39	2018-10-17 21:49:39
7306266	npi	तिमी एक्लै आएको कि साथीसंग आएको ?	oya163	2018-10-17 21:50:54	2018-10-17 21:50:54
7306268	npi	उ जवानमा धेरै लजालु थियो ।	oya163	2018-10-17 21:51:30	2018-10-17 21:51:30
7306270	npi	अब त फर्किने बेला भैसक्यो ।	oya163	2018-10-17 21:52:08	2018-10-17 21:52:08
7306273	npi	माफ पाऊ...	oya163	2018-10-17 21:53:55	2018-10-17 21:53:55
7306276	npi	किन ?	oya163	2018-10-17 21:54:11	2018-10-17 21:54:11
7306280	npi	गलत	oya163	2018-10-17 21:54:53	2018-10-17 21:54:53
7306282	npi	के ?	oya163	2018-10-17 21:55:47	2018-10-17 21:55:47
7306283	npi	निश्चित !	oya163	2018-10-17 21:56:29	2018-10-17 21:57:22
7306286	npi	शान्त !	oya163	2018-10-17 21:57:45	2018-10-17 21:57:45
7306289	npi	स्वागतम	oya163	2018-10-17 21:59:15	2018-10-17 21:59:15
7306291	npi	मर्यो ?	oya163	2018-10-17 21:59:43	2018-10-17 21:59:43
7306292	npi	बोल्दै	oya163	2018-10-17 22:00:29	2018-10-17 22:00:29
7306293	npi	मर्र	oya163	2018-10-17 22:02:55	2018-10-17 22:02:55
7306295	npi	साच्ची हो ?	oya163	2018-10-17 22:05:06	2018-10-17 22:05:06
7306296	npi	नमस्ते !	oya163	2018-10-17 22:05:43	2018-10-17 22:05:43
7306298	npi	कृपया	oya163	2018-10-17 22:07:05	2018-10-17 22:07:05
7306300	npi	गुहार !	oya163	2018-10-17 22:08:43	2018-10-17 22:08:43
7306306	npi	धन्यवाद !	oya163	2018-10-17 22:11:07	2018-10-17 22:11:07
7306312	npi	पागल !	oya163	2018-10-17 22:12:16	2018-10-17 22:12:16
7306317	npi	होइन	oya163	2018-10-17 22:13:11	2018-10-17 22:13:11
7306336	npi	हुन्छ	oya163	2018-10-17 22:24:23	2018-10-17 22:24:23
7306337	npi	लात हान्	oya163	2018-10-17 22:24:51	2018-10-17 22:24:51
7306370	npi	बबाल	oya163	2018-10-17 22:37:14	2018-10-17 22:37:14
7306371	npi	शानदार	oya163	2018-10-17 22:38:04	2018-10-17 22:38:04
7306373	npi	वाह !	oya163	2018-10-17 22:38:19	2018-10-17 22:38:19
7306375	npi	अविश्वसनीय !	oya163	2018-10-17 22:39:05	2018-10-17 22:39:05
7306376	npi	पक्कै पनि	oya163	2018-10-17 22:39:11	2018-10-17 22:39:11
7306377	npi	जाहिर छ	oya163	2018-10-17 22:39:29	2018-10-17 22:39:29
7306380	npi	स्वभावतः	oya163	2018-10-17 22:40:10	2018-10-17 22:40:10
7306383	npi	नन्सेन्स	oya163	2018-10-17 22:40:35	2018-10-17 22:40:35
7306385	npi	पढ	oya163	2018-10-17 22:41:26	2018-10-17 22:41:26
7306386	npi	सही	oya163	2018-10-17 22:41:38	2018-10-17 22:41:38
7306388	npi	अन्त्यमा !	oya163	2018-10-17 22:42:08	2018-10-17 22:42:08
7306391	npi	महान् !	oya163	2018-10-17 22:42:47	2018-10-17 22:42:47
7306393	npi	अद्भुत !	oya163	2018-10-17 22:43:00	2018-10-17 22:43:00
7306395	npi	उत्कृष्ट !	oya163	2018-10-17 22:43:19	2018-10-17 22:43:19
7306397	npi	अति उत्तम !	oya163	2018-10-17 22:43:46	2018-10-17 22:43:46
7306398	npi	हरामी	oya163	2018-10-17 22:44:07	2018-10-17 22:44:07
7306399	npi	पर्याप्त !	oya163	2018-10-17 22:44:23	2018-10-17 22:44:23
7306400	npi	छक्का	oya163	2018-10-17 22:45:11	2018-10-17 22:45:11
7306401	npi	बकवास !	oya163	2018-10-17 22:45:24	2018-10-17 22:45:24
7306402	npi	रोक् !	oya163	2018-10-17 22:45:59	2018-10-17 22:45:59
7306403	npi	भोको छौ ?	oya163	2018-10-17 22:46:43	2018-10-17 22:46:43
7306404	npi	बकवास	oya163	2018-10-17 22:47:06	2018-10-17 22:47:06
7306405	npi	अनावश्यक	oya163	2018-10-17 22:47:39	2018-10-17 22:47:39
7306409	npi	जे सुकै होस् !	oya163	2018-10-17 22:49:05	2018-10-17 22:49:05
7306411	npi	ध्यान दिनुहोस् !	oya163	2018-10-17 22:49:20	2018-10-17 22:49:20
7306413	npi	अलविदा !	oya163	2018-10-17 22:49:33	2018-10-17 22:49:33
7306415	npi	नमस्ते	oya163	2018-10-17 22:49:47	2018-10-17 22:49:47
7306416	npi	ओई	oya163	2018-10-17 22:50:15	2018-10-17 22:50:15
7950649	npi	घर रातो छ।	taro	2019-05-31 17:53:03	2023-05-15 00:20:50
7959195	npi	म दूध पिउँदैछु।	taro	2019-06-05 11:12:50	2023-05-15 00:20:51
7995956	npi	कछुवाको दाँत हुदैन ।	Balamax	2019-06-23 10:36:15	2019-06-23 10:36:15
8723407	npi	पूस्ताकलायामा धेरै किताबहरु छन्।	Shakyamuni	2020-04-28 15:35:23	2020-09-03 03:10:28
8723408	npi	मेरो किताब यहाँ छैन।	Shakyamuni	2020-04-28 15:36:52	2020-09-03 03:10:33
8723409	npi	त्यो मान्छे बाहुन होइन।	Shakyamuni	2020-04-28 15:39:07	2020-09-03 03:10:37
8723411	npi	मेरा छोराहरु स्कूलमा छैनन्।	Shakyamuni	2020-04-28 15:39:59	2020-09-03 03:10:42
9489379	npi	माफ गर्नुहोस।	Shakyamuni	2020-12-17 11:40:02	2020-12-17 11:40:02
9489380	npi	तपाईंलाई कस्तो छ ?	Shakyamuni	2020-12-17 11:41:29	2020-12-17 11:41:29
9489381	npi	आरामै हुनुहुन्छ ?	Shakyamuni	2020-12-17 11:41:46	2020-12-17 11:41:46
9489382	npi	मलाई सन्चै छ, अनि तपाईंलाई ?	Shakyamuni	2020-12-17 11:42:05	2020-12-17 11:42:05
9489383	npi	स्वागत छ।	Shakyamuni	2020-12-17 11:42:26	2020-12-17 11:42:26
9489385	npi	रामजी, तपाईं कहाँ जानुहुन्छ ?	Shakyamuni	2020-12-17 11:42:46	2020-12-17 11:42:46
9489386	npi	यहाँ आउनुहोस।	Shakyamuni	2020-12-17 11:42:51	2020-12-17 11:42:51
9489388	npi	तपाईंको नाम के हो ?	Shakyamuni	2020-12-17 11:43:08	2020-12-17 11:43:08
9489389	npi	तपाईंको परिचय गर्नुहोस।	Shakyamuni	2020-12-17 11:43:37	2020-12-17 11:43:37
9489392	npi	हालखबर के छ ?	Shakyamuni	2020-12-17 11:43:49	2020-12-17 11:43:49
9489393	npi	ठीकै छ।	Shakyamuni	2020-12-17 11:44:09	2020-12-17 11:44:09
9489395	npi	तपाईं कहाँ जाँदै हुनुहुन्छ ?	Shakyamuni	2020-12-17 11:44:24	2020-12-17 11:44:24
9489397	npi	खाना खानुभयो ?	Shakyamuni	2020-12-17 11:44:37	2020-12-17 11:44:37
9489398	npi	फेरी भेटौंला।	Shakyamuni	2020-12-17 11:44:56	2020-12-17 11:44:56
9489399	npi	तपाईं यहाँ बस्नुहुन्छ ?	Shakyamuni	2020-12-17 11:45:11	2020-12-17 11:45:11
9489401	npi	तपाईं के गर्दै हुनुहुन्छ ?	Shakyamuni	2020-12-17 11:45:22	2020-12-17 11:45:22
9489402	npi	यो मेरो साथी हो।	Shakyamuni	2020-12-17 11:45:40	2020-12-17 11:45:40
9489403	npi	यो मेरो जीवनसाथी हो।	Shakyamuni	2020-12-17 11:46:05	2020-12-17 11:46:05
9489404	npi	तस्बीर खिच्नु हुन्छ ?	Shakyamuni	2020-12-17 11:46:24	2020-12-17 11:46:24
9489405	npi	यसलाई के भन्छ ?	Shakyamuni	2020-12-17 11:46:33	2020-12-17 11:46:33
9489407	npi	तपाईंलाई नेपाल कस्तो लाग्यो ?	Shakyamuni	2020-12-17 11:46:50	2020-12-17 11:46:50
9489409	npi	हामीलाई यहाँ एकदम मन पर्छ।	Shakyamuni	2020-12-17 11:47:10	2020-12-17 11:47:10
9489411	npi	यहाँ एकदम राम्रो छ।	Shakyamuni	2020-12-17 11:47:29	2020-12-17 11:47:29
9489412	npi	मलाई नेपाल मन पर्छ।	Shakyamuni	2020-12-17 11:47:51	2020-12-17 11:47:51
9489413	npi	मलाई नेपाल एकदम राम्रो लाग्छ।	Shakyamuni	2020-12-17 11:48:09	2020-12-17 11:48:09
9489414	npi	कस्तो राम्रो बच्चा !	Shakyamuni	2020-12-17 11:48:22	2020-12-17 11:48:22
9489416	npi	तपाईं पनि पर्खनुहुन्छ ?	Shakyamuni	2020-12-17 11:48:35	2020-12-17 11:48:35
9489417	npi	कस्तो अनौठो !	Shakyamuni	2020-12-17 11:48:46	2020-12-17 11:48:46
9489419	npi	कस्तो हाँसोलाग्दो !	Shakyamuni	2020-12-17 11:48:58	2020-12-17 11:48:58
9489421	npi	तपाईं यहाँ बिदामा घुम्न आउनुभएको ?	Shakyamuni	2020-12-17 11:49:19	2020-12-17 11:49:19
9489422	npi	म यहाँ बिदामा घुम्न आएको।	Shakyamuni	2020-12-17 11:49:40	2020-12-17 11:49:40
9489423	npi	म यहाँ बेपारमा आएको।	Shakyamuni	2020-12-17 11:50:03	2020-12-17 11:50:03
9489425	npi	म यहाँ पढ्न आएको।	Shakyamuni	2020-12-17 11:50:23	2020-12-17 11:50:23
9489427	npi	तपाईं यहाँ कति बस्नुहुन्छ ?	Shakyamuni	2020-12-17 11:50:34	2020-12-17 11:50:34
9489428	npi	हामी यहाँ परिवारसँग आयौं।	Shakyamuni	2020-12-17 11:51:04	2020-12-17 11:51:04
9489429	npi	भैहाल्छ नि।	Shakyamuni	2020-12-17 11:51:23	2020-12-17 11:51:23
9489430	npi	भाग !	Shakyamuni	2020-12-17 11:51:34	2020-12-17 11:51:34
9489431	npi	साँचै ?	Shakyamuni	2020-12-17 11:51:44	2020-12-17 11:51:44
9489432	npi	राम्रोसँग जानुहोस।	Shakyamuni	2020-12-17 11:52:03	2020-12-17 11:52:03
9489434	npi	के गर्ने ?	Shakyamuni	2020-12-17 11:52:16	2020-12-17 11:52:16
9489435	npi	महत्त्वपूर्ण छ।	Shakyamuni	2020-12-17 11:52:34	2020-12-17 11:52:34
9489437	npi	सम्भव छ।	Shakyamuni	2020-12-17 11:52:59	2020-12-17 11:52:59
9489440	npi	सुन्नुहोस !	Shakyamuni	2020-12-17 11:53:24	2020-12-17 11:53:24
9489441	npi	तपाईं तयार हुनुहुन्छ ?	Shakyamuni	2020-12-17 11:53:32	2020-12-17 11:53:32
9489442	npi	म तयार छु।	Shakyamuni	2020-12-17 11:53:52	2020-12-17 11:53:52
9489443	npi	केही होइन।	Shakyamuni	2020-12-17 11:54:11	2020-12-17 11:54:11
9489444	npi	यो कति हो ?	Shakyamuni	2020-12-17 11:54:21	2020-12-17 11:54:21
9489446	npi	के भयो ?	Shakyamuni	2020-12-17 11:54:34	2020-12-17 11:54:34
9489447	npi	तपाइँले ठीक भन्नुभयो।	Shakyamuni	2020-12-17 11:54:56	2020-12-17 11:54:56
9489448	npi	पुग्यो।	Shakyamuni	2020-12-17 11:55:40	2020-12-17 11:55:40
11023428	npi	म राम्रो मान्छे हो	Bnu	2022-07-25 10:23:54	2022-07-25 10:23:54
11023470	npi	हाम्रो देश नेपालमा धेरै जाति भाषा धर्म संस्कृति को मान्छे बस्छन्।	Bnu	2022-07-25 10:31:42	2022-07-25 10:31:42
11756323	npi	नेपाल भारत र चीनको बिचमा पर्छ ।	taro	2023-05-12 07:13:02	2023-05-12 07:18:03
11756324	npi	तिम्रो नाम के हो?	taro	2023-05-12 07:14:40	2023-05-12 07:14:40
11756325	npi	मलाई नेपाल धेरै मन पर्छ।	taro	2023-05-12 07:16:11	2023-05-12 07:16:11
11756337	npi	टमसँग प्राय: फ्रेन्च बोल्ने मौका हुँदैन।	taro	2023-05-12 07:23:47	2023-05-12 07:23:47
11756341	npi	अभ्यासले सिद्ध बनाउछ।	taro	2023-05-12 07:24:22	2023-05-12 07:24:22
11756344	npi	मलाई पुलिसले समात्छ भन्ने लाग्यो।	taro	2023-05-12 07:25:21	2023-05-12 07:25:21
11756346	npi	म ठूलो भएपछि राजनीतिज्ञ बन्न चाहन्छु।	taro	2023-05-12 07:25:51	2023-05-12 07:25:51
11756348	npi	टमले आफ्नो बाइक कहाँ राख्यो?	taro	2023-05-12 07:26:55	2023-05-12 07:26:55
11756350	npi	यहाँ प्राय: वसन्तमा पानी पर्छ।	taro	2023-05-12 07:27:17	2023-05-12 07:27:17
11756352	npi	म हरेक दिन करिब ३ लिटर पानी पिउँछु ।	taro	2023-05-12 07:27:31	2023-05-12 07:27:31
11756354	npi	टम एक खराब गोल्फर हो, हैन?	taro	2023-05-12 07:27:52	2023-05-12 07:37:39
11756369	npi	जिरीले एक कप सेतो भिनेगर थप्यो।	taro	2023-05-12 07:33:40	2023-05-12 07:33:40
11756370	npi	मैले सोचेको थिए, टोम एक महिना बस्ने योजनामा थिए।	taro	2023-05-12 07:35:42	2023-05-12 07:35:42
11756371	npi	क्याल्कुलेटर प्रयोग गर्नुहोस्।	taro	2023-05-12 07:39:16	2023-11-10 06:40:24
11756372	npi	धन्यवाद भन्न मन लाग्यो।	taro	2023-05-12 07:40:04	2023-05-12 07:40:04
11756373	npi	उनले लन्डन छोड्न लागेका छन्।	taro	2023-05-12 07:40:48	2023-12-08 05:13:47
11756374	npi	उनीसँग सिद्ध साक्षी छ।	taro	2023-05-12 07:41:49	2023-05-12 07:41:49
11756375	npi	तिमी को सँग कुरा गर्दै थियौ?	taro	2023-05-12 07:43:47	2023-05-12 07:43:47
11756376	npi	उसले वाक्यको अर्थ बुझेन।	taro	2023-05-12 07:44:22	2023-05-12 07:44:22
11756377	npi	मैले विदेशमा अध्ययन गर्ने निर्णय गरे।	taro	2023-05-12 07:45:24	2023-12-08 05:12:35
11756378	npi	हिजो किन अनुपस्थित हुनुहुन्थ्यो भन्नुहोस् ।	taro	2023-05-12 07:46:13	2023-05-12 07:46:13
11756379	npi	मेरो बगैंचामा केही गुलाबहरू सेतो छन् र अरू रातो छन्।	taro	2023-05-12 07:47:03	2023-05-12 07:47:03
11756380	npi	के तपाई सामान्यतया एस्तै शान्त हुनुहुन्छ?	taro	2023-05-12 07:47:57	2023-05-12 07:47:57
11756381	npi	के टम अझै पनि पहिलेकै अपार्टमेन्टमा बस्छ?	taro	2023-05-12 07:49:03	2023-05-12 07:49:03
11756382	npi	उनी मेरी छोरी हुन्।	taro	2023-05-12 07:49:38	2023-05-12 07:49:38
11756383	npi	सधैंभरि यसरी स्वार्थी नबन। तिमिले चहाएको रातो जुत्ता बिक्रि भै सकेर नीलो मात्र उपलब्ध थियो।	taro	2023-05-12 07:52:08	2023-05-12 07:52:08
11756384	npi	टम प्रायः कामको लागि ढिलो हुन्छ।	taro	2023-05-12 07:52:37	2023-05-12 07:52:37
11756385	npi	यो मेरो मनपर्ने पोशाक हो।	taro	2023-05-12 07:53:22	2023-05-12 07:53:22
11756386	npi	हिजो राती राम्रोसँग सुतेँ ।	taro	2023-05-12 07:53:53	2023-05-12 07:53:53
11756387	npi	"तिमी कहिले सम्म बस्छौ?" "लगभग पन्ध्र दिन"	taro	2023-05-12 07:54:38	2023-05-12 07:58:18
11756388	npi	यो भएकोमा म माफी चाहन्छु।	taro	2023-05-12 07:55:14	2023-05-12 07:55:14
11756389	npi	के तपाईंले यो अनुच्छेदको अर्थ बुझ्नुभयो?	taro	2023-05-12 07:55:42	2023-05-12 07:55:42
11756390	npi	बिदा कहाँ बिताउने योजनामा ​​हुनुहुन्छ ?	taro	2023-05-12 07:56:53	2023-05-12 07:56:53
11756391	npi	मलाई भोक लागेको छ, त्यसैले म अहिले खान्छु।	taro	2023-05-12 07:57:16	2023-05-12 07:57:16
11756395	npi	मेरो निर्णयमा सबै सहमत भए ।	taro	2023-05-12 07:59:07	2023-05-12 07:59:07
11756397	npi	म तिम्रो लागि आतुर छु।	taro	2023-05-12 07:59:45	2023-05-12 07:59:45
11756398	npi	म घर पुगेपछि फोन गर्छु।	taro	2023-05-12 08:00:13	2023-05-12 08:00:13
11756399	npi	टमले भने कि यहाँ कोही छ जसलाई मद्दत चाहिन्छ।	taro	2023-05-12 08:04:17	2023-05-12 08:04:17
11756400	npi	छिट्टै पानी पर्ने जस्तो देखिन्छ।	taro	2023-05-12 08:07:45	2023-05-12 08:07:45
11756401	npi	उसले आफ्नो बिजनेस कार्ड दियो।	taro	2023-05-12 08:08:31	2023-05-12 08:08:31
11756402	npi	टमाटरको सूप राम्रो लाग्छ।	taro	2023-05-12 08:10:20	2023-05-12 08:10:20
11756403	npi	हाँस्ने कुरा होइन ।	taro	2023-05-12 08:10:55	2023-05-12 08:10:55
11756405	npi	के तपाईंले यो रोज्नुभयो?	taro	2023-05-12 08:17:11	2023-05-12 08:17:11
11756406	npi	मलाई केही पछुतो छैन।	taro	2023-05-12 08:17:55	2023-05-12 08:17:55
11756409	npi	तपाईंले उहाँलाई भेट्नु अघि उहाँ घर मा हुनुहुन्छ कि हुनुहुन्न भनेर तपाईंले बुझ्नु पर्छ ।	taro	2023-05-12 08:19:45	2023-05-12 08:19:45
11756410	npi	पहिले यो किताब पढ्नुहोस्।	taro	2023-05-12 08:20:13	2023-05-12 08:20:13
11756411	npi	तिमीलाई संगित मन पर्छ?	taro	2023-05-12 08:21:01	2023-05-12 08:21:01
11756412	npi	उनी हरेक कुरामा आमाजस्तै देखिन्छिन् ।	taro	2023-05-12 08:21:25	2023-05-12 08:21:25
11756415	npi	तपाईको पुस्तक कहिले प्रकाशित हुन्छ?	taro	2023-05-12 08:22:12	2023-05-12 08:22:12
11756416	npi	जोन र म पुराना साथी हौं।	taro	2023-05-12 08:23:54	2023-05-12 08:23:54
11756418	npi	यो एक मिठाई हो जसले मलाई खुशी बनाउँछ जब म केहि मीठो खान चाहन्छु।	taro	2023-05-12 08:25:20	2023-05-12 08:25:20
11756421	npi	म मेरो अर्को जन्मदिनमा 16 वर्षको हुनेछु।	taro	2023-05-12 08:26:21	2023-05-12 08:26:21
11756422	npi	मौसम अनुकूल भएमा , हामी भोलि पैदल यात्रा गर्नेछौं।	taro	2023-05-12 08:27:26	2023-05-12 08:27:26
11756424	npi	अर्को वर्ष तपाई कति वर्षको हुनुहुनेछ?	taro	2023-05-12 08:28:38	2023-05-12 08:28:38
11756428	npi	अर्को वर्ष पेरिस जाने योजना छ।	taro	2023-05-12 08:29:39	2023-05-12 08:29:39
11756431	npi	लामखुट्टेको टोकाइले चिलाउने गर्छ।	taro	2023-05-12 08:30:05	2023-05-12 08:30:05
11756438	npi	तिमीले माफी माग्यौ?	taro	2023-05-12 08:31:15	2023-05-12 08:31:15
11756439	npi	के तपाईं भोलि टमलाई भेट्न जाँदै हुनुहुन्छ?	taro	2023-05-12 08:31:41	2023-05-12 08:31:41
11756448	npi	तपाई उसको बारेमा के सोच्नुहुन्छ?	taro	2023-05-12 08:32:45	2023-05-12 08:32:45
11756454	npi	धेरै चराहरू शरद ऋतुमा दक्षिणतिर उड्छन्।	taro	2023-05-12 08:35:09	2023-05-12 08:35:09
11756458	npi	मसँग गर्नुपर्ने धेरै काम हरु छन् ।	taro	2023-05-12 08:36:25	2023-05-12 08:36:25
11756459	npi	मैले नगर्न भने पनि ऊ आफ्नो विचारमा अडिग रह्यो ।	taro	2023-05-12 08:37:11	2023-05-12 08:37:11
11756460	npi	विद्यार्थीले लगातार तीन पटक कक्षा छुटाए।	taro	2023-05-12 08:38:05	2023-05-12 08:38:05
11756463	npi	के तपाईलाई साँच्चै यस्तो मौसममा बाहिर जानु पर्छ?	taro	2023-05-12 08:38:53	2023-05-12 08:38:53
11756464	npi	त्यो सत्य हो।	taro	2023-05-12 08:39:21	2023-05-12 08:39:21
