9732281	zgh	ⵜⵓⵜⵍⴰⵢⵜ ⵉⵏⵓ ⵜⴰⵎⴰⵣⵉⵖⵜ
9732282	zgh	ⴰⴼⴳⴰⵏ ⴰⵎⴰⵣⵉⵖ ⵉⵍⵍⴰ ⴳ ⵜⵎⴰⵣⵖⴰ
9732283	zgh	ⴰⵡⴰⵍ ⵉⴳⴰ ⴰⵎⴰⵣⵉⵖ
9732286	zgh	ⵉⵙ ⵜⵙⵙⵏⴷ ⵉⵎⴰⵣⵉⵖⵏ ?
9732288	zgh	ⵎⴰ ⵜⵙⵙⵏⴷ ⵅⴼ ⵉⵎⴰⵣⵉⵖⵏ ?
9732291	zgh	ⵏⴽⴽⵉ ⵜⵄⵣⵣⴰ ⴷⴰⵔⵉ ⵜⵎⴰⵣⵉⵖⵜ ?
9732298	zgh	ⵓⵔ ⴰ ⵙⴰⵡⴰⵍⵖ ⵜⴰⵄⵔⴰⴱⵜ
9732299	zgh	ⵎⴰⵅ ⵍⵍⵉⵖ ⵜⵖⵉⵍⴼⵜ ?
9732303	zgh	ⵎⴰⴷ ⴰⴽ ⵉⵙⵎ ?
9732306	zgh	ⵓⵔ ⴷⴰⵔⵉ ⵉⵇⴰⵔⵉⴹⵏ
9732309	zgh	ⵎⵏⵛⴽ
9732314	zgh	ⵓⵔ ⴰ ⴱⴰⵀⵔⴰ ⵜⴳⴳⴰⵖ ⴰⵎⴰⴽⵢⴰⵊ
9732342	zgh	ⵉⵥⵉ ⵎⴰⵙⵉⵏ ⴷ ⵜⵎⴷⴷⴰⴽⴽⵯⵍⵜ ⵏⵏⵙ ⵙⵉⵏ ⵉⵔⵏ ⴰⵢⴰ
9732349	zgh	ⵡⴰⴷ ⴷ ⴰⵖⴰⵏⵉⴱ ⵏⵏⴰ ⵙ ⵉⵙⴳⵎⴹ ⴰⵔⵔⴰ
9732364	zgh	ⵢⵓⴷⴰ ⴳ ⵜⵡⴰⵔⴳⵉⵡⵉⵏ !
9732383	zgh	ⵎⴰ ⵜⵏⵏⵉⴷ?
9732385	zgh	ⴷⴰⵔⵉ ⵢⴰⵏ ⵓⵎⵓⴽⵔⵉⵙ
9732387	zgh	ⵉⵙ ⵜⵙⵙⵏⴷ ⵉ ⵜⵄⵔⴰⴱⵜ ?
9732389	zgh	ⵜⵉⵎⵏⵙⵉⵡⵉⵏ
9732390	zgh	ⴼⴽ ⵉⵢⵉ ⵙ ⵜⵜⵉⵙⴰⵄ
9732393	zgh	ⵜⵉⴼⴰⵡⵉⵏ
9732394	zgh	ⴽⵜⵉⵖ ⵜⵜ
9732398	zgh	ⵎⵏⵛⴽ ⵏ ⵜⵙⴷⴷⵉⵜⵉⵏ ⴰⴷ ⵜⵥⵕⵉⵜ ⴳ ⵡⴰⵏ ⴱⵢⵉⵙ ?
9732402	zgh	ⵢⴰⵖ ⵉⵢⵉ ⵓⵎⴰⵔⴳ ⵏⵏⴽ ?
9732403	zgh	ⵢⴰⵖ ⵉⵢⵉ ⵓⵎⴰⵔⴳ ⵏⵏⵎ ?
9732413	zgh	ⵉⵙ ⵜⵔⵉⴷ ⴰⴷ ⵏⵏ ⴰⵛⴽⵉⵖ ⵙ ⵊⴰⴱⴱⵓⵏ ⴱⴰⵛ ⴰⴷ ⴽ ⵥⵕⵖ ?
9732416	zgh	ⵉⴳⴰ ⵉⵢⵉ ⴰⴷⴷⵓⵔ
9732417	zgh	ⴰⵔⴰ ⵉⵢⵉ ⵜⵜ
9732420	zgh	ⵉⵙ ⴷ ⵏⴽⴽⵉ ⴷ ⴰⵎⴷⴷⴰⴽⴽⵯⵍ ⵏⵏⴽ ⴰⵎⵣⵡⴰⵔⵓ ⵏⵏⴰ ⵓⵔ ⵉⴳⵉⵏ ⵓ ⵊⴰⴱⴱⵓⵏ ?
9732421	zgh	ⵉⵙ ⵜⵙⵙⵏⴷ ⵉ ⵜⵏⴳⵍⵉⵣⵜ ?
9732422	zgh	ⵉⵙ ⵜⴳⵉⵜ ⵡⴰⵥ ?
9732424	zgh	ⵙⵙⵓⵔⴼ ⵉⵢⵉ
9732426	zgh	ⴰⵔ ⴱⴰⵀⵔⴰ ⵉⵛⵜⵜⴰ
9732428	zgh	ⵎⴰⵏⵉ ⴳ ⵉⵍⵍⴰ ?
9732429	zgh	ⵙⵙⵓⵔⴼ ⵉⵢⵉ !
9732430	zgh	ⴰⵔ ⴽ ⵜⵜⵉⵔⵉⵖ
9732432	zgh	ⴰⵔ ⴽⵎ ⵜⵜⵉⵔⵉⵖ
9732433	zgh	ⵡⴰⵅⵅⴰ.
9732436	zgh	ⵉⵙ ⵉⵢⵉ ⵜⵙⵙⵏⴷ ?
9732442	zgh	ⵉⵙⵖⴰ ⵎⴰⵙⵉⵏ ⴰⵍⵓⴳ ⴷ ⵓⴷⵍⵉⵙ
9742171	zgh	ⵓⵔ ⴰⵔ ⵙⵓⵍ ⵉⵙⴱⵓⵅⵔⵓⵔ ⵜⵓⵎ.
9742172	zgh	ⵙⵓⵍ ⵓⴽⴰⵏ ⵏⴷⴷⵔ.
9742173	zgh	ⵏⴷⴷⵔ ⵓⴽⴰⵏ ⵙⵓⵍ.
9742175	zgh	ⵓⵔ ⵜⴰ ⴰⴽⴽⵯ ⵙⵓⵍ ⵍⵙⵉⵖ ⵜⵉⵎⵍⵙⵉⵜ ⵉⵏⵓ.
9742176	zgh	ⵉⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⴳ ⵓⴼⵏⵉⵇ ⴰ.
9742177	zgh	ⵜⵓⵖⴰ ⵜ ⴷⴳ ⵓⴼⵏⵉⵇ ⴰ.
9742178	zgh	ⴰⵙⴰⵔⵓⴼ ⵓⵔ ⵜⵜ ⵙⵓⵙⵔⵓⵖ ⵎⵍⵉⵃ.
9742179	zgh	ⵓⵔ ⵥⴹⴰⵕⵖ ⴰⴷ ⵙⴽⵔⵖ ⵢⴰⵜ ⵖⵉⵍⴰⴷ.
9742180	zgh	ⵓⵔ ⵣⵎⵉⵔⵖ ⴰⴷ ⴳⴳⵖ ⴰⵡⴷ ⵃⴰⵃ ⴷⵖⵉ.
9742181	zgh	ⵙⵔⵙⵏ ⴰⴽⴽⵯ ⵉⵎⴰⴽⵔⵏ ⴰⵢⵍⵍⵉ ⴷⴰⵔⵙⵏ ⵉⵍⵍⴰⵏ ⵔⵡⵍⵏ ⵙ ⴽⵔⴰⵢⴳⴰⵜ ⵜⴰⵙⴳⴰ.
9742182	zgh	ⵓⵔ ⵏⵏ ⴰⴽⴽⵯ ⵢⴰⴷⵍⵍⵉ ⵉⵜⴰⵎ ⵜⵓⵎ ⵉⵙ ⵔⴰⴷ ⵉⴽⴽⵓⵙ ⵜⵉⴳⵎⵎⵉ ⵙⴳ ⵓⵏⵜⵜⴰⵢ.
9742184	zgh	ⵉⵛⵇⵇⴰ ⵏⵉⵜ.
9742186	zgh	ⵔⴰⴷ ⴷ ⴷⴷⵓⵖ ⵙ ⴱⵉⵔⵍⵉⵏ ⴰⴷ ⴷⴽⴽⵖ ⴷⴰ ⵓⵎⴷⴷⴰⴽⴽⵍ ⵉⵏⵓ.
9742189	zgh	ⵉⵙ ⵜⵓⵊⴰⴷⴻⴷ ⵖⵉⵍⴰⴷ?
9742190	zgh	ⵎⴰⴷ ⵜⵙⴽⴰⵔⴷ ⴳ ⵜⵉⵣⵉ ⵏⵏⴰ ⴷⴰⵔⴽ ⵢⵓⵔⴰⵏ?
9742191	zgh	ⵎⵉⵏ ⵜⴻⵜⵜⴳⴳⴷ ⴷⴳ ⵡⴰⴽⵓⴷ ⵖⵓⵔⴽ ⵢⵓⵔⴰⵏ?
9742193	zgh	ⵏⵏⵉⵖ ⵉⵙ ⴰⴽⴽⵯ ⵏⵓⴼ.
9742194	zgh	ⵜⵓⴳⵜ ⵏ ⵓⵚⵎⵎⵉⴹ ⴰⴷ ⴷ ⵢⵉⵡⵉⵏ ⵉ ⵜⵎⴷⴰ ⵍⵍⵉⵖ ⵜⴳⵔⵙ.
9742195	zgh	ⵉⵏⵏⴰ ⵜⵓⵎ ⵎⴰⵙ ⵔⴰⴷ ⵉⵢⵉ ⵢⴰⵡⵙ ⴰⵔ ⴽⵉⵖ ⵓⴼⵉⵖ ⴰⵢⵍⵍⵉ ⵓⵙⵔⵖ.
9742197	zgh	ⴰⵎⵏⵡⴰⵍ ⵉⵅⵛⵏⵏ ⴰⴷ ⵉⴳⴰ ⵜⵓⵎ.
9742199	zgh	ⴰⴷ ⵏⵜⵜⵎⵥⵕⴰ ⴳ ⵓⵍⴰⵡⴰⵢ.
9742200	zgh	ⴰⴷ ⵏⵎⵢⴰⵏⵏⴰⵢ ⴳ ⵓⵍⴰⵡⴰⵢ.
9742202	zgh	ⵏⵏⵓⵔⵣⵖ ⴰⴷ ⵓⵔ ⵉⵙⵢⴰⴼⴰ ⵜⵓⵎ ⵙ ⵓⵏⵏⵖⵛⴼ.
9742204	zgh	ⵎⴰⵅⵅ ⴰⵔ ⵜⴹⵚⵚⴰⴷ?
9742206	zgh	ⵎⴰⵖⴰ ⵍⴰ ⵜⴹⵚⵚⴰⴷ?
9742208	zgh	ⵎⴰⵢⵎⵎⵉ ⵜⴹⵚⵚⴷ?
9742210	zgh	ⵓⵔ ⴰⴷ ⴰⵖ ⴷ ⴱⴰⵀⵔⴰ ⵢⴰⵖ, ⵢⴰⴽ?
9742212	zgh	ⴰⵔ ⵓⴽⴰⵏ ⵜⴻⵜⵜⵉⵎⵖⵓⵔ.
9742213	zgh	ⵡⴰⵃⴷⵓ ⵉⵢⵉ ⴰⴷ ⴳⵉⵖ.
9742224	zgh	ⵉⵙⵏⴼⴰⵣⵣⴰⵇⵇ ⴰⴽⴽⵯ ⴳⴰⵔ ⴰⵖⴰⵔⴰⵙ ⴰⴷ ⵉⵀⵔⴽⵓⵙⵏ ⵉⵏⵓ ⵉⵎⴰⵢⵏⵓⵜⵏ.
9742229	zgh	ⵎⵏⵛⴽ ⴰⴷ ⵉⴳⴰ ⵡⴰⵜⵉⴳ ⵏ ⵜⵀⵉⵔⵉⵜ ⴰⴽⴽⵯ ⵉⵖⵍⴰⵏ.
9742231	zgh	ⵓⵔ ⴰⵔ ⵢⴰⵇⵇⵔⴰ ⵜⵓⵎ.
9742235	zgh	ⵜⴷⵡⵍ ⵜⵉⵏⵎⵍ ⵏⵏⵖ ⵜⴳⴰ ⵉⵖⴷ.
9742236	zgh	ⵙ ⵜⵉⴷⵜ ⵏⴽⴽ ⵀⴰⵜ ⴼⵊⵊⵉⵊⵖ ⵉⴹ ⴰⴷ.
9742237	zgh	ⴰⵡⵉ ⵜⵜ ⴳ ⵉⵅⴼ ⵏⵏⴽ.
9742238	zgh	ⵉⴼⴽⴰ ⵕⴱⴱⵉ ⵜⴰⵎⴰⵅⵉⵔⵜ ⴰⵙⴳⴳⵯⴰⵙ ⴰ.
9742240	zgh	ⵏⵙⵏⵉⵎⵎⵔ ⴱⴰⴱ ⵏ ⵉⴳⵏⵡⴰⵏ.
9742242	zgh	ⵜⴽⵓⵔⵎ ⵜⴳⵔⵙⵜ ⴰⵙⴳⴳⵯⴰⵙ ⴰⴷ.
9742244	zgh	ⴷⴷⵉⵖ ⵉⴹⴳⴰⵎ ⵙ ⵓⵍⵎⵓⴳⴳⴰⵔ.
9742245	zgh	ⵓⵔ ⵖⵉⴷ ⵍⵍⵉⵖ.
9742246	zgh	ⵍⵍⵉⵖ ⵏⵏ ⴳ ⵢⵉⵍⵍ
9742248	zgh	ⵓⵙⵔⵖ ⵓⴽⴰⵏ ⴽⵔⴰ.
9742250	zgh	ⵎⴰⵏⵉⴽ ⵣⴰ, ⵓⵔ ⴰⴷ ⵏⵎⵓⵏ ⵙ ⵓⴷⵔⴰⵔ.
9742251	zgh	ⵎⴰⵏⵉ ⵣⴰ ⵔⴰⵏ ⵓⵍⵍⵉ ⵏⵏⴰ.
9742254	zgh	ⵙⴰⵡⵍⵖ ⵓⴽⴰⵏ ⵙⵉⵏ ⴰⵙⵙⴼⴰⵏⵏ.
9742255	zgh	ⴼⴼⵖⴻⵖ ⴷ ⴳ ⵜⴳⵎⵎⵉ ⴰⴼⵖ ⴷ ⵉⵍⴼⴰⵡⵏ ⴳ ⵢⵉⵎⵉ ⵏⵏⵙ.
9742256	zgh	ⵎⴰⵏⵉ ⵣⴰ ⵙⵓⵍ ⵏⵔⴰ.
9742258	zgh	ⵉⵖ ⴽⴰ ⵜⵍⵍⴰ ⵜⴰⵍⵡⵉⵜ ⵀⴰⵏ ⵜⴰⵎⴰⵅⵉⵔⵜ ⴰⵢⵏⵏⴰ.
9742259	zgh	ⴰⴳⴰⴷⵉⵔ ⵉⴹⵕ ⴳⵉⵙ ⵓⵏⵥⴰⵕ ⵉⴹⵍⵍⵉ.
9742261	zgh	ⵓⵔ ⴰⵡⴷⴷⵉ ⵙⵙⵉⵏⵖ.
9742262	zgh	ⴰⴼⵓⵍⴽⵉ ⵓⵔ ⵉⵍⵍⵉ ⵎⴰⴷ ⵜ ⵢⵓⴼⵏ.
9742269	zgh	ⵜⴰⵡⴰⵔⴳⵉⵜ ⵉⵏⵓ ⵉⴳⴰ ⵜⵜ ⴰⴷ ⴳⵖ ⴰⵎⵙⵙⴰⵢⵍ.
9832634	zgh	Ur riɣ a teskrt ɣikkn a Tom.
9835613	zgh	ⵉⵇⵇⴰⵏ ⴷ ⴰⴷ ⵙⴽⵔⵏ.
9835642	zgh	ⴰⴷ ⴽⵛⵎⵏ ⵙ ⵜⴳⵎⵎⵉ.
9835650	zgh	ⵜⴼⵓⵍⴽⵉⵎ.
9835656	zgh	Ur iyi-tbayen txcen temɣart-ns.
9835818	zgh	ⵎⴰⵜⵜⴰ ⵓⵛⴱⵉⵔ ⴰⵣⵡⴰⵡⴰⵖ?
9835821	zgh	ⵓⵔ ⴰⵔ ⵉⵜⵜⵉⴷⵉⵔ ⵓⴳⴹⵉⴹ ⴰⴷ ⴳ ⵍⵢⴰⴱⴰⵏ ⵓⵍⴰ ⴳ ⵛⵛⵉⵏⵡⴰ.
9835823	zgh	ⵢⵓⵣⵏ ⴼⴰⴹⵉⵍ ⵜⵓⵣⵉⵏⵉⵏ ⵉ ⵍⴰⵢⵍⴰ.
9835828	zgh	ⵙⵓⵍ ⵓⴽⴰⵏ ⴷ ⵜⵜⴰⵛⴽⴰⵏⵜ ⵜⵓⵣⵉⵏⵉⵏ ⵏ ⵜⵖⵓⵙⵉ.
9835831	zgh	ⵏⴽⴽ ⵏⵏⵖⵛⴼⵖ.
9835834	zgh	ⵖⴰⵍⵏ ⵉⵎⵉⵍ ⵍⴱⵓⵍⵉⵙ ⵉⵙ ⵜⴷⵔⵓ ⵍⴰⵢⵍⴰ ⴳ ⵓⴱⴽⴽⵉⴹ ⵙ ⴽⵔⴰ.
9835836	zgh	ⵉⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⵙⴰⵎⵉ ⵉⵔⴰ ⴰⴷ ⴰⴽⴽⵯ ⵢⴰⵔⵎ ⴽⵔⴰⵢⴳⴰⵜ.
9835838	zgh	ⵉⵍⵉⵥⴰⴱⵉⵜ ⵜⵉⵙ ⵙⵏⴰⵜ ⴰⴷ ⵉⴳⴰⵏ ⵜⴰⴳⵍⵍⵉⴷⵜ ⵏ ⵍⵉⵏⴳⵍⵉⵣ.
9835839	zgh	ⵉⵙ ⵢⴰⴷⵍⵍⵉ ⵉⵍⵍⴰ ⴽⵉⵏ ⴳ ⵜⴰⴷⴷⴰⵔⵜ ⵉⴹⴳⴰⵎ?
9835840	zgh	ⴰⴳⵔⵓ ⴳ ⵡⴰⵏⵓ.
9835846	zgh	ⴷⴰⵔⵉ ⴰⵏⴰⵙⵉⵡ ⵏ ⵜⵎⴰⵣⵉⵖⵜ ⴳ ⵓⵙⴰⵡⴰⵍ.
9835848	zgh	ⵍⵉⵖ ⴰⵏⴰⵙⵉⵡ ⵏ ⵜⵎⴰⵣⵉⵖⵜ ⴳ ⵜⵜⵉⵍⵉⴼⵓⵏ.
9835852	zgh	ⵉⴼⴽⴰ ⵙⴰⵎⵉ ⵉ ⴼⴰⵔⵉⴷ 400 ⵏ ⵉⴷⵓⵍⴰⵕⵏ ⵃⵎⴰ ⴰⴷ ⴰⵙ ⵢⴰⵡⵙ ⴳ ⵓⵙⵉⵣⴷⴳ.
9835853	zgh	ⵓⵔ ⴰⵔ ⵙⵎⵓⵇⵇⵓⵍⵖ ⵙ ⵜⵉⵟⵟ ⵜⴰⵥⵍⵎⴰⴹⵜ.
9835854	zgh	ⴽⵔⴰ ⵓⵎⴰⵢⵏⵓ.
9835855	zgh	ⴷⴰⵔⵉ ⵜⵉⴳⵎⵎⵉ.
9835856	zgh	ⵍⵉⵖ ⵜⴰⴷⴷⴰⵔⵜ.
9835857	zgh	ⵖⵓⵔⵉ ⴰⵅⵅⴰⵎ.
9835858	zgh	ⵙⵓⵍ ⵓⴽⴰⵏ ⵍⴰ ⵙⵉⴳⴳⵉⵍⵖ ⵙ ⵜⵡⵓⵔⵉ.
9835859	zgh	ⵜⵙⵍⵍⴰ ⵍⴰⵢⵍⴰ ⵉ ⴽⵔⴰ ⵏ ⵉⵎⵙⵍⵉⵜⵏ.
