9868448	mus	Cik cvcefkvt os.
9868455	mus	Vntoknawv horkopakvnks.
9868461	mus	Etepakēt vpēyvrēs.
9868464	mus	Nakcokv-eskērkueckvt os, mvt onko?
9868467	mus	Enokkē cenhecketv tat cepenkvlēcet onko?
9868468	mus	Cemvkerrickv kerretv cvyacēt os.
9868469	mus	Nake vkerriceckan kerretv cvyacēt os.
9868474	mus	Hvlvlatken omēcepvs.
9868475	mus	Este opunayecekot.
9868476	mus	Mvt emafvckvkekot omvrēs.
9868487	mus	Heyomaten nak momvkat wiyvkekot os.
9868488	mus	Vcewekon vtēt tayvrēs.
9868489	mus	Nettv ayen nohcis
9868492	mus	Tom mvn omēcetv tat eyacēt os.
9868493	mus	Tom mvn mēcetv komet os.
9868500	mus	Este esvlvfkē enokkicemvts.
9868501	mus	Monkos wvcenv emopunvkvn opunayako tayēs cē.
9868502	mus	Mary tat pokko-nvfv em pokkēccet, mvt onko?
9869779	mus	Cukoce vyetv cvyacēs.
9869780	mus	Ra-vyetv cvyacēs.
9869866	mus	Aymalvlke enfulletvn eckvlke vrakkuecet omvccvs.
9869870	mus	Mvto.
9869873	mus	Cehēcakot os.
9869874	mus	Kafe cvyacēt os.
9869876	mus	Cehēciyat vcafvcecicet os.
9869883	mus	Tom mv tat mēcetv orēn eyacēkvnks.
9869913	mus	Ervkkvt palen toknawv yomusēt os.
9869926	mus	Yvmv cukofvn nak vhayēt tayv?
9870704	mus	Estofis nake enyekcetv ocekat 'mēcet os.
9870705	mus	Mucv hvthvyvtke tat fettv estonko?
9870706	mus	Maketvt omēs cē, Boston tvlofvn omit omat ēhonēckēt omekvnks.
9870757	mus	Tom nak-estomen eyopaklatkat cekihcv?
9870758	mus	Hvtvm yvmvn atekot.
9870759	mus	Vncokv kihceckv?
9870760	mus	Rvfo 'cuse vtehkan yvmvn vpokēt os.
9870761	mus	Vncvnaket omekat kihcis.
9870762	mus	Tom mv toknawv omvlkat estvn enhecikv?
9870763	mus	Estvmin lihkeckv?
9870764	mus	Tom s'vhayat cvpakkuecet os.
9870765	mus	Tom eyacekat estomen kerret ohmeckv?
9870766	mus	Tom naken eyacan kerrēt oman eyacet os.
9870767	mus	Tom okat Mary mvn mēcetv emetektvnkē ētan emetv eyacēt os kihces.
9927953	mus	Tom okat Mary hvtvm mvn 'mēcetv em etektvnecē eyacēt os.
9927956	mus	Tom s'vhayat eyaceko mahēs.
9928384	mus	Tom naken mēcēyan kerretv eyacēt os.
9928405	mus	Miste poyacēt os komis.
9928412	mus	Tom afvckēt omekvnks.
9928413	mus	Tom afvckēkot omvnks.
9928568	mus	Nak estomen poyacet owv?
9928569	mus	Nak estomen poyacet te?
9929515	mus	Nocepvs!
9929535	mus	Kafe pumvnahat kohmis.
9929539	mus	Cekvn awaret omarēs cē!
9939246	mus	Vmesekovpēttickv vnkvpiceckehv̜?
9940739	mus	Mvn hompakarēs.
9954402	mus	Nak-tate wiyvkekot os.
9954408	mus	Nettv ayat nociyîs.
9954824	mus	Aymalvlke enfulletvn eckvlke vrakkuecetv empvtakvt omēs.
9954825	mus	Mary tat pokko-nvfkv pokkēcetvn aret, mvt onko?
9954855	mus	Boston tvlofvn ariyof vmohpvlvtket os cē.
9954858	mus	Ennoketv enhecketvn cepenkvleceko̜?
9954861	mus	Tom nak-eyacat ponkerrkuecet komet os.
9954862	mus	Nak komeckat vrakkuecis
9961204	mus	Vnsekovpēttickv cenkvpicihv̜?
9961208	mus	Vnnaketokot omat kihcis.
9961216	mus	Emēkusapvs cē.
9961218	mus	Tvlof-rakko enhoktēt omeckekot, mvt onko?
9961220	mus	Mary emvhakvkērrvn huehkvnks.
9961221	mus	Yvmvn mvhayvt omeckemvt's.
9961223	mus	Fekhvmke sekomahet omvkekvnks.
9961224	mus	Tom mimvn omvranekan kērris cē.
9961225	mus	Este nak-fvcceko makat "este hoporrenekot" kicetvtokot omēs.
9961232	mus	Tom mvn estomet omecat Mary enkicvhanat komaks.
9961235	mus	Estvn Mary enokēcēt omat centat omeckes, vntat tokot os.
9961243	mus	Tok mvn mēcetvtokot owēs, kērreckeko̜?
9961244	mus	Heyvn likepvs.
9961256	mus	Tom okat Mary nvkvftetv orēn eyacet os kihces.
9961261	mus	Tom mucv nettv yvmvn omvranes monkat omvranekat ohvkerricis.
9961276	mus	Mvnte ayat emehakakot tayēs cē!
9962689	mus	Heyv nakcokv vnhesse mehenwvkat os ce.
9962691	mus	Vlēcicetv yeckē-vlkēs.
9962736	mus	Efv acemvnicihv̜?
9962739	mus	Yekce mahetokot os, mvt onko?
9962944	mus	Este omvlkat yopaklatkekon rorvkvnks.
9963448	mus	Hvte meskē orvhanet os.
9966059	mus	Cehesaketvn hopuetake nakemkv hēruse hvmket owēs.
9978826	mus	Mvn mēcetvn komiē monken.
9978827	mus	Rahecepvkets.
9978848	mus	Tom mon Mary emeshvweckv sumecat kicvken.
9978852	mus	Vccakvn cvyacēs
9978853	mus	Tom pumopunayetv cvyacēs.
9978854	mus	Naken maketv kerraks.
9978855	mus	Cvpuca tate enheckv vkerricaks.
9978879	mus	Fettv estonkon oman opunayehcakot os.
9978912	mus	Tom momen Mary nak omvlkv eyacan nesehpet os.
9980900	mus	Tvlofv nvrkvpv vyetvn oketv tayen ocaks.
9980902	mus	Vtotketv sulken ocikv tvlofv ennvrkvpvn ayako tayes.
9980918	mus	Tom uehomē ēsket este-hacvtokot os.
9980924	mus	Taklike nvcomen nehseckv?
9980926	mus	Ohrolopē tuccēnvnkē Flance emopunvkvn vketēcimvts.
10001784	mus	Hvse Tomken nokricvnks.
10001786	mus	Hvse cvnokrihcet os.
10001787	mus	Hvse punokrihces.
10001788	mus	Hvse enoricvnks.
10001791	mus	Hvse cvnokrihces.
10001792	mus	Hvse ceturwv nokrihcet os
10001793	mus	Hvse nokricetv yekcet os.
10001795	mus	Hvse elen nokricvkvnks.
10001810	mus	Eshakv hēret cvlapvs.
10001819	mus	Cenhērvkekvcoks.
10001822	mus	Tom mvn mēcē tayat komis.
10002022	mus	Mvn mēcetvt owēs kohmis.
10009300	mus	Vmaccvkē pakpvkē o̜rusēt os.
10009308	mus	Vmaccvkē pakpvkē sulken oces.
10009324	mus	Hoktē hv̜lwusēt os.
10009527	mus	Mistehvtke "German" kihocēt uetokset on feckucet emvlostē os.
10009541	mus	Emestelepikvn hecahkes.
10013554	mus	Mvto vcehvlleckat cemoketv emat.
10013555	mus	Mv hoktē naken mecetvt omēt oman kerrvcoks.
10013590	mus	Tom ontvlketvn emvrapekot. Cvpakkof este penkvlēcēt os.
10013695	mus	Encokv vntotet okat nettvcak'cuse hvmkofvn vlvkvranet os cvkices.
10013712	mus	Tomket Maryken naken estoman asohwikvnks.
10013718	mus	Hofonen yvmvt ohmiyvtēs.
10013724	mus	Mennint ehocefkat estonko 'tetayēs.
10013728	mus	Vculepvccvs, Tom.
10013729	mus	Ēnmecetvt owēs mahokes.
10013730	mus	Vcewen fekvpet wakkepihv̜?
10013733	mus	Tom raccaket vpelvnks.
10013750	mus	Semē ton Lilv hocefhokat etepvkakēt os.
10013760	mus	Semē ton Lilv hocefhokat etehvlahtet os.
10030362	mus	Nake cvlēcekat cvyekcicet os.
10030379	mus	Estofis ekvn mucvsan esvwosketvt vwecicvhanes.
10030413	mus	Emvkerrickvt oces makakes.
10032333	mus	Pvlvtikvhohkes.
10032371	mus	Mary Boston tvlofvn cunecketv eyahcēs Tom maket os.
10032429	mus	Este-conēcv ofvn este omvlkvn etektvnkē tayekot os.
10032431	mus	Kerrepv afvckvket omîs mvhayv afvckvketokot os.
10069163	mus	Tvlkes ceme eshokkolat eshvmkusetv ceyace wites.
10069168	mus	Naken vnkicetv ceyacv?
10069173	mus	Mv hoktē okat momecetvn komes makvtēs.
10069176	mus	Tvlof-rakkon likeckv?
10069189	mus	Tom-ket Marry-ke enhopuewv hv̜mkuset omvtēs.
10069218	mus	Honvnwv hokkolat cehecvkat emehaket os.
10163148	mus	Paksen etemvrvhanakot os ce.
10163150	mus	Mvto hvyo palēckv vmeckat.
10163160	mus	Enhessetvke hvmkat omis.
10163173	mus	“Raociyē tayv?” “Monks ce.”
10163174	mus	Mary okat vmvsameko monken kihces.
10163179	mus	Mary emvtotketvcukofvn omekot os Tom mvn kohmes.
10163191	mus	Tom momen Mary tvpaket oman komakvnks.
10164477	mus	Vmapohickvrēn cvyacēt os ce.
10164484	mus	Mvn vmohhvyayiceckehv̜?
10164491	mus	Mary momen Tom okat mvn omēcvkē tayēt os kihoces.
10344105	mus	Vnhvtecę̄skusat Lom tvlwvn cukoperihcis.
10344106	mus	Nak hervke sulken hehciyemvt's.
10457215	mus	Afackepvs ca!
10457216	mus	Fvccvtokot os.
10457217	mus	Hvtvm yekcicen.
10457218	mus	Hvtvm cvyayvkusen!
10457219	mus	Ohyekcen.
10457225	mus	Nake?
10457227	mus	Naket tē?
10457228	mus	Naket owv?
10457229	mus	Naket omv?
10457231	mus	Nak estomen?
10457232	mus	Nak estowen?
10457234	mus	Nak esto'n?
10457235	mus	Na'sto'n?
10457236	mus	Esvnwikepvs...
10457246	mus	Ohyekcen momēt os.
10457247	mus	Momē tvlkēs.
10457249	mus	Kvnēssvs!
10457251	mus	Coknaheckes ce!
10457253	mus	Elepvs ca!
10457255	mus	Momēt tē?
10459767	mus	Tayēs cē!
10459768	mus	Tayēt os!
10459770	mus	Tayēt os ce!
10459771	mus	Tayēs!
10459775	mus	Hayla!
10459776	mus	Vmvnicvs ca!
10459778	mus	Fekhonnvs!
10459779	mus	Celvwēt tē?
10459780	mus	Celvwēt owv?
10459781	mus	Celvwēt omv?
10459782	mus	Celvwēyv?
10459787	mus	Escehacohakēs ce!
10459790	mus	A̜ehvha.
10459791	mus	Monks ce.
10459792	mus	Monko.
10459793	mus	Hekust.
10459803	mus	Vnickv!
10459804	mus	Vmvnicvs!
10459805	mus	Vnicetv!
10459826	mus	Fvccvt os!
10459827	mus	Taskvs.
10459828	mus	Hilv!
10459829	mus	Cehecarēs!
10459830	mus	Cehecahēh!
10459831	mus	Tehecvkvrēs!
10459832	mus	Tehecvkvhēh!
10459833	mus	Tehechoyvrēs!
10459834	mus	Tehechoyvhēh!
10459835	mus	Vmapohicvs!
10459836	mus	Hoporreneko!
10459837	mus	Cvyayihcvs!
10459838	mus	Tasikvs.
10459840	mus	Sakmorehcvs.
10459841	mus	Estomahes ce!
10459843	mus	Aehv.
10459847	mus	Semvnvcecēs cē.
10459848	mus	Ravkerricepvs ca!
10459849	mus	Rakerrihcvs!
10511094	mus	Neren vtotkis.
10512870	mus	Heyomat resvlaket.
10533548	mus	Hvmah!
10533549	mus	Ąhvkleksa!
10533556	mus	Tehę̄cholâkvs!
10533577	mus	Tamke halehlusvkv lapkon ǫwikv̂s.
10534538	mus	"Estvn likeckēt tē?" "Tokyo tvlofvn likiyēt os."
10534892	mus	Rvro ceyacet onko?
10534953	mus	Rakerricaks.
10534955	mus	Momvrąnuset os.
10534956	mus	Herē mahē!
10534957	mus	Likepvs ce.
10534958	mus	Elēpēt tē?
10534959	mus	Opunayet omis.
10534960	mus	Vkvsamako tayes!
10534961	mus	Hoporrenē mahē!
10534962	mus	Cokv hecet!
10534963	mus	Vketēcet!
10534964	mus	Sēmvhayet!
10534965	mus	Esēemvhayet!
10534966	mus	Etetąyusēt os ce!
10534967	mus	Cenkērris ca!
10534968	mus	Tvlkēs ce!
10534969	mus	Ahtvs!
10534970	mus	Letkvs ca!
10534971	mus	Letikvs ca!
10534972	mus	Momeko tayes.
10534973	mus	Estǫmahēt os ce.
10534974	mus	Momen naket te?
10534975	mus	Acēyepvs ce!
10534977	mus	Vhē̜ricet!
10534978	mus	Ēvkvtēcet!
10534980	mus	Hilv.
10534981	mus	Heret os.
10534982	mus	Ahyvs!
10534983	mus	Ehę!
10534984	mus	Cokv hēcvs!
10534985	mus	Ohonayvs!
10534987	mus	Monkot omv?
10534988	mus	Mvt onko?
10534990	mus	Enka!
10534992	mus	Ceyetv pvnvkv tv?
10534996	mus	Pvfnēcet!
10534997	mus	Tottolose!
10534998	mus	Tolose!
10535001	mus	Omechoyet os.
10535002	mus	Mechoyet os.
10535003	mus	Mechoyes.
10535004	mus	Pohyet os.
10535005	mus	Pohyes.
10535008	mus	Enka.
10535009	mus	Punvkvleckv.
10535015	mus	Hesakēpet.
10535016	mus	Hvtehtvs!
10535017	mus	Hvtettvs!
10535018	mus	Hvtehtvs ce!
10535019	mus	Hvtettvs ce!
10535021	mus	Komet mecet!
10535032	mus	Vlicēcvs!
10535033	mus	Vlicēcet!
10535034	mus	Opunayvs!
10535035	mus	Hehcvs!
10535036	mus	Hēcvs!
10535038	mus	Opunvhyvs!
10535039	mus	Vlicehcvs!
10535040	mus	Pvfnet!
10535041	mus	Totkv!
10535049	mus	Vkuekekot!
10535051	mus	Nekēyekot!
10535052	mus	Mont omisen.
10535053	mus	Vnrvpkv hayis!
10535054	mus	Cvyayvkvs!
10535055	mus	Cvyayvs!
10535056	mus	Cvyayvhokvs!
10535057	mus	Vmvyoposket!
10535058	mus	Vmvyoposkvs!
10535059	mus	Este enhorrvt omēs.
10535060	mus	Matvpomēn makvs!
10535061	mus	Hvtvm makvs!
10535062	mus	Hoccicvs!
10535063	mus	Hoccicet!
10535064	mus	Coyvs!
10535065	mus	Coyet!
10535066	mus	Estonkon cok-hvyvtikv?
10535067	mus	Vlicehcvs.
10535068	mus	Vlicēcvs.
10535069	mus	Vlicēcet.
10535070	mus	Vhehcvs.
10535071	mus	Vhēcvs.
10535072	mus	Vhēcet.
10535073	mus	Vpelet.
10535074	mus	Vyoposket.
10535077	mus	E vketecet ayet!
10535078	mus	Cenkerret te?
10535079	mus	Cenkerrv?
10535080	mus	Momvhanis os!
10535081	mus	Svnwiket.
10535082	mus	Esvnwiket.
10535083	mus	Svnwikvs.
10535084	mus	Esvnwikvs.
10535085	mus	Svnwikepvs.
10535086	mus	Esvnwikepvs.
10535087	mus	Svnwikepet.
10535088	mus	Esvnwikepet.
10535089	mus	Vm mvttēt os.
10535090	mus	Vm mvttēt hueret omis.
10535091	mus	Vm mvttēt omvnks.
10535092	mus	Vm mvttēt on cemonayet omis.
10535093	mus	Herē mahēt os cē!
10535094	mus	Tayekot os.
10535095	mus	Fvccekot os.
10535096	mus	Hvtvm yekcet.
10535097	mus	Hvtvm cvyayvket!
10535098	mus	Tvlkēs cē!
10535099	mus	Momvhohkes.
10535100	mus	Naket te?
10535101	mus	Nak estomen omv?
10535102	mus	Esvnwiket...
10535116	mus	Sami-ke pomvnickvn eyacet os.
10535117	mus	Sami-ke pemvnickvn eyacet os.
10535121	mus	Pem vnakēcv emposucet pencvpofucen emvlostet os.
10535125	mus	Epocvkvyvhanet onko?
10535126	mus	Naken vkerriciyat cemonvyvhanin ceyacv?
10535127	mus	Mv hokte enkerrekvcoken.
10535130	mus	Yvkapet rarvhanis.
10535133	mus	Mv hoktet mometvn komvres mahkes.
10535135	mus	Hvtvm enpefatket ohmes.
10535137	mus	Hvtvm enpefatikēs.
10535139	mus	Vcvwolicet likecket tayes.
10535141	mus	Cencukofvn hvsvthicen cemvnicarēs.
10535143	mus	Tom-ke eyacekot os.
10535144	mus	Mv hokte tat vsi honvnwv ehiwvn estvmahet vhaket os.
10538851	mus	Posucet hoktucen ennucet os.
10540974	mus	Tom-ke cuko yopvn akopanet ohmes.
10540976	mus	Tom-ke cuko yopvn akopvhnes.
10541293	mus	Estvmahēs!
10541527	mus	Momecetvn escenhēret omvrēs.
10541528	mus	Mary-ke okat mucv tvcakuce momecetvn omē witēs maket omvnks.
10541543	mus	Ue homē catē esketvn ceyacv?
10541544	mus	Nak estomen vmepakket oman kerris.
10541588	mus	Naket estont omv?
10547542	mus	Estofvn Tom-ket yvhikv?
10551884	mus	Estvn vlicēciyat kerrē mahakot ǫs.
10593040	mus	Tom-ket hoktē ētvn eshopanet ǫs.
10593041	mus	Sasēt tę̄?
10593042	mus	Tom-ket lowakusēt o̜s.
10593261	mus	Mimvt omv?
10691222	mus	Mv neskv-cuko tempusan cvhēcket omvtēs.
10691228	mus	Momof Wvcenv Kvsappv, Lekothv horre etenhayē em oketvn mv horre este-catvke em ēkvnvn yohcēyvranof, este-catvke tekvpakvtēs.
10691238	mus	Honvntake vpvlwvt Kvsappv ensuletawv haken, vpvlwvt Lekothv ensuletawv haket omvtēs.
10691249	mus	Este-honvntake vculakat, hoktvke, hoktvlvke, hopuetakuce esyomat vpvlwvt Kvsvppof fvccvn vpēyen, vpvlwvt Lekothof fvccvn vpēyen cuko nake vtēhkat sulkēn wiket, em vpuekvo wikahket pefatket omvtēs.
10691251	mus	Cvpvwv ’svculat Lekothv ensuletawv hakvtēs.
10691268	mus	Horrē emoketvn Lekothof fvccvn ’svcvpēhoyvtēs, em enak-ockv vpvlwv wihket.
10691281	mus	Este sulkē tohkvlkēt vpēyen, este sulkat fekhoniyet vpoken, cvpuse tatēt echuswv cēpvnē hvmken ēyvpvyēt rasfuliket wakvn yesfulkvtēt omēs.
10691290	mus	Momen horre ofv penkvlkē em oketvt onkv, Kvsappv suletawv estvn vpoket monkat fullēpis ohmēs komat, cvrken honvntake ētv hokkolet vpaken vketēckvn vtothoyvtēs.
10691295	mus	Estehvpo-rakko enkvpahket hopvyēn vpēyet fullvtēs.
10691433	mus	Ēkvnv estvmvn cvrke ēlet omvtē kerrvkot os, momîs Cahtv ēkvnvt omē witvtēs.
10691454	mus	Cvrke kerrvko monken elēpvtēt omēs.
10692145	mus	Kērriyvntvs.
10692162	mus	Etopolokē cuko eshayvkvtē cuko ho̜lwahokusēn vpoket omeyvntvs.
10692164	mus	Momen mv oketv este estemerkvkēt fullet omēyvntvs.
10692167	mus	Mv omof, este-cate tat cufe vpeswv pvpetv tokot omēs makakvtēs.
10692170	mus	Monkv cufe-comottv ehvrpen neshoyēt omvcoken, cēpvnvke este vculvkē stomis cufe hopoyet pvsatat hvrpen encawet em vpeswv tat vpvlvthoyvntvs.
10692173	mus	Ohrolopē ostat senhoyvnusēn, hompetv sekon, accvkē tateu sekon, cēpvnvke em vculkv ohrolopē palē kolvpohkakat mahē em elecv ayat enatv̜ lkakuset fulleyvntvs.
10692175	mus	Momen mv horre herkv hahkof, pum ēkvnv raohfolēcēt eryiceyat Kvnēte vfopken vpoket omēyîs, hompetv seko accvkē sekat emonken, ohrolopē toccēnat mahe orvtēs.
10692177	mus	Vce tat lokcen hocet, taklike hayet, osafkeu hayet mvn hompet fullat, “Elvoko tat etehoyvnēcēs” komhoyvtēs.
10692179	mus	Momen wakv tis elēhocē-witat vpeswv wakv-nehat hēckvtēs.
10692181	mus	Oketv koco̜ knusat vpeswv hompvkē tayat eco, penwv omakat ta̜ yet omîs, eccv enrē, tohottowv, cvtolanuce omakat sa̜sēsekok estohmet ponvttv honecakat pvsatet homhopeko tayē oketvt omvtēt os.
10692183	mus	Momen fvllēckv maket ēkvnv co̜tkus-mahen vhocet, lokcicet, vyocet, enken nērkv sencawet esetekaskv esfvllēckv estarkv hēckekv, fvllēckv ’telekmicet polopokusēn hayet cvpuse tatēt fvllēcet vfoshonoke hayet solēcof.
10715895	mus	Naken mēceckvrēt oman cemonayetv komis.
10715902	mus	Hece eskiyvtēsekos.
10715903	mus	Tvpalv rakkon ayiyvtēsekos.
10716966	mus	Mimvn vpēyēyvtēsekos.
10716968	mus	Momēciyvtēsekos.
10717152	mus	Ecēnokēciyvtēsekos.
10717154	mus	Honvnwv momē hēciyvtēsekos.
10717157	mus	Makiyvtēsekos ce.
10717524	mus	Svmmon momēyonkot omemvts.
10717526	mus	Ǫmahucvn Tom-ket vpelvtēs.
10717528	mus	Ǫmahucan Tom-ket vpelēt omēs.
10717530	mus	Ǫmąhucan Tom-ket rvtvtakkēt omēs.
10718037	mus	Vmpvlēcvs ce.
10718039	mus	Vmepvlēcvs ce!
