8723409	npi	त्यो मान्छे बाहुन होइन।
8723411	npi	मेरा छोराहरु स्कूलमा छैनन्।
9489379	npi	माफ गर्नुहोस।
9489380	npi	तपाईंलाई कस्तो छ ?
9489381	npi	आरामै हुनुहुन्छ ?
9489382	npi	मलाई सन्चै छ, अनि तपाईंलाई ?
9489383	npi	स्वागत छ।
9489385	npi	रामजी, तपाईं कहाँ जानुहुन्छ ?
9489386	npi	यहाँ आउनुहोस।
9489388	npi	तपाईंको नाम के हो ?
9489389	npi	तपाईंको परिचय गर्नुहोस।
9489392	npi	हालखबर के छ ?
9489393	npi	ठीकै छ।
9489395	npi	तपाईं कहाँ जाँदै हुनुहुन्छ ?
9489397	npi	खाना खानुभयो ?
9489398	npi	फेरी भेटौंला।
9489399	npi	तपाईं यहाँ बस्नुहुन्छ ?
9489401	npi	तपाईं के गर्दै हुनुहुन्छ ?
9489402	npi	यो मेरो साथी हो।
9489403	npi	यो मेरो जीवनसाथी हो।
9489404	npi	तस्बीर खिच्नु हुन्छ ?
9489405	npi	यसलाई के भन्छ ?
9489407	npi	तपाईंलाई नेपाल कस्तो लाग्यो ?
9489409	npi	हामीलाई यहाँ एकदम मन पर्छ।
9489411	npi	यहाँ एकदम राम्रो छ।
9489412	npi	मलाई नेपाल मन पर्छ।
9489413	npi	मलाई नेपाल एकदम राम्रो लाग्छ।
9489414	npi	कस्तो राम्रो बच्चा !
9489416	npi	तपाईं पनि पर्खनुहुन्छ ?
9489417	npi	कस्तो अनौठो !
9489419	npi	कस्तो हाँसोलाग्दो !
9489421	npi	तपाईं यहाँ बिदामा घुम्न आउनुभएको ?
9489422	npi	म यहाँ बिदामा घुम्न आएको।
9489423	npi	म यहाँ बेपारमा आएको।
9489425	npi	म यहाँ पढ्न आएको।
9489427	npi	तपाईं यहाँ कति बस्नुहुन्छ ?
9489428	npi	हामी यहाँ परिवारसँग आयौं।
9489429	npi	भैहाल्छ नि।
9489430	npi	भाग !
9489431	npi	साँचै ?
9489432	npi	राम्रोसँग जानुहोस।
9489434	npi	के गर्ने ?
9489435	npi	महत्त्वपूर्ण छ।
9489437	npi	सम्भव छ।
9489440	npi	सुन्नुहोस !
9489441	npi	तपाईं तयार हुनुहुन्छ ?
9489442	npi	म तयार छु।
9489443	npi	केही होइन।
9489444	npi	यो कति हो ?
9489446	npi	के भयो ?
9489447	npi	तपाइँले ठीक भन्नुभयो।
9489448	npi	पुग्यो।
11023428	npi	म राम्रो मान्छे हो
11023470	npi	हाम्रो देश नेपालमा धेरै जाति भाषा धर्म संस्कृति को मान्छे बस्छन्।
11756323	npi	नेपाल भारत र चीनको बिचमा पर्छ ।
11756324	npi	तिम्रो नाम के हो?
11756325	npi	मलाई नेपाल धेरै मन पर्छ।
11756337	npi	टमसँग प्राय: फ्रेन्च बोल्ने मौका हुँदैन।
11756341	npi	अभ्यासले सिद्ध बनाउछ।
11756344	npi	मलाई पुलिसले समात्छ भन्ने लाग्यो।
11756346	npi	म ठूलो भएपछि राजनीतिज्ञ बन्न चाहन्छु।
11756348	npi	टमले आफ्नो बाइक कहाँ राख्यो?
11756350	npi	यहाँ प्राय: वसन्तमा पानी पर्छ।
11756352	npi	म हरेक दिन करिब ३ लिटर पानी पिउँछु ।
11756354	npi	टम एक खराब गोल्फर हो, हैन?
11756369	npi	जिरीले एक कप सेतो भिनेगर थप्यो।
11756370	npi	मैले सोचेको थिए, टोम एक महिना बस्ने योजनामा थिए।
11756371	npi	क्याल्कुलेटर प्रयोग गर्नुहोस्।
11756372	npi	धन्यवाद भन्न मन लाग्यो।
11756373	npi	उनले लन्डन छोड्न लागेका छन्।
11756374	npi	उनीसँग सिद्ध साक्षी छ।
11756375	npi	तिमी को सँग कुरा गर्दै थियौ?
11756376	npi	उसले वाक्यको अर्थ बुझेन।
11756377	npi	मैले विदेशमा अध्ययन गर्ने निर्णय गरे।
11756378	npi	हिजो किन अनुपस्थित हुनुहुन्थ्यो भन्नुहोस् ।
11756379	npi	मेरो बगैंचामा केही गुलाबहरू सेतो छन् र अरू रातो छन्।
11756380	npi	के तपाई सामान्यतया एस्तै शान्त हुनुहुन्छ?
11756381	npi	के टम अझै पनि पहिलेकै अपार्टमेन्टमा बस्छ?
11756382	npi	उनी मेरी छोरी हुन्।
11756383	npi	सधैंभरि यसरी स्वार्थी नबन। तिमिले चहाएको रातो जुत्ता बिक्रि भै सकेर नीलो मात्र उपलब्ध थियो।
11756384	npi	टम प्रायः कामको लागि ढिलो हुन्छ।
11756385	npi	यो मेरो मनपर्ने पोशाक हो।
11756386	npi	हिजो राती राम्रोसँग सुतेँ ।
11756387	npi	"तिमी कहिले सम्म बस्छौ?" "लगभग पन्ध्र दिन"
11756388	npi	यो भएकोमा म माफी चाहन्छु।
11756389	npi	के तपाईंले यो अनुच्छेदको अर्थ बुझ्नुभयो?
11756390	npi	बिदा कहाँ बिताउने योजनामा ​​हुनुहुन्छ ?
11756391	npi	मलाई भोक लागेको छ, त्यसैले म अहिले खान्छु।
11756395	npi	मेरो निर्णयमा सबै सहमत भए ।
11756397	npi	म तिम्रो लागि आतुर छु।
11756398	npi	म घर पुगेपछि फोन गर्छु।
11756399	npi	टमले भने कि यहाँ कोही छ जसलाई मद्दत चाहिन्छ।
11756400	npi	छिट्टै पानी पर्ने जस्तो देखिन्छ।
11756401	npi	उसले आफ्नो बिजनेस कार्ड दियो।
11756402	npi	टमाटरको सूप राम्रो लाग्छ।
11756403	npi	हाँस्ने कुरा होइन ।
11756405	npi	के तपाईंले यो रोज्नुभयो?
11756406	npi	मलाई केही पछुतो छैन।
11756409	npi	तपाईंले उहाँलाई भेट्नु अघि उहाँ घर मा हुनुहुन्छ कि हुनुहुन्न भनेर तपाईंले बुझ्नु पर्छ ।
11756410	npi	पहिले यो किताब पढ्नुहोस्।
11756411	npi	तिमीलाई संगित मन पर्छ?
11756412	npi	उनी हरेक कुरामा आमाजस्तै देखिन्छिन् ।
11756415	npi	तपाईको पुस्तक कहिले प्रकाशित हुन्छ?
11756416	npi	जोन र म पुराना साथी हौं।
11756418	npi	यो एक मिठाई हो जसले मलाई खुशी बनाउँछ जब म केहि मीठो खान चाहन्छु।
11756421	npi	म मेरो अर्को जन्मदिनमा 16 वर्षको हुनेछु।
11756422	npi	मौसम अनुकूल भएमा , हामी भोलि पैदल यात्रा गर्नेछौं।
11756424	npi	अर्को वर्ष तपाई कति वर्षको हुनुहुनेछ?
11756428	npi	अर्को वर्ष पेरिस जाने योजना छ।
11756431	npi	लामखुट्टेको टोकाइले चिलाउने गर्छ।
11756438	npi	तिमीले माफी माग्यौ?
11756439	npi	के तपाईं भोलि टमलाई भेट्न जाँदै हुनुहुन्छ?
11756448	npi	तपाई उसको बारेमा के सोच्नुहुन्छ?
11756454	npi	धेरै चराहरू शरद ऋतुमा दक्षिणतिर उड्छन्।
11756458	npi	मसँग गर्नुपर्ने धेरै काम हरु छन् ।
11756459	npi	मैले नगर्न भने पनि ऊ आफ्नो विचारमा अडिग रह्यो ।
11756460	npi	विद्यार्थीले लगातार तीन पटक कक्षा छुटाए।
11756463	npi	के तपाईलाई साँच्चै यस्तो मौसममा बाहिर जानु पर्छ?
11756464	npi	त्यो सत्य हो।
11756465	npi	डरपोक भाग्यो।
11756471	npi	हामी आफैले के गर्न सक्छौं भन्ने कुरा गर्यौं।
11763382	npi	"के तपाई मदिरा लिन जान चाहनुहुन्छ?" "म घर जानु पर्ने छ। मेरो श्रीमान् र छोराछोरीहरू म सँग खाना खानको लागि पर्खिरहेका छन्।"
11763383	npi	हावा चल्ने बित्तिकै मैन बत्ति निभ्यो ।
11763385	npi	"टम छिट्टै यहाँ आउनेछ।" "कति चाँडो?"
11763386	npi	त्यो तस्बिरले मेरो बाल्यकालको याद दिलाउँछ।
11763393	npi	मैले टमबाट एउटा पत्र प्राप्त गरें।
11763401	npi	अँध्यारो हुनु अघि घर जाऔं।
11763402	npi	टम एक पशु चिकित्सक हो।
11763403	npi	ऊ ढोका पछाडि लुकेको थियो।
11763404	npi	जवाफ दिन अबेर भएकोमा माफि चाहन्छु।
11763405	npi	म तिमीसँग जान चाहन्छु, तर जान सक्दिन।
11763406	npi	टम ले सुन्छ।
11763407	npi	पश्चिमाहरू सामान्यतया त्यस्ता विषयहरूलाई अर्को व्यक्तिले ल्याउँदैनन् भने बेवास्ता गर्न रुचाउँछन्।
11763408	npi	फ्रान्सेली भाषा रोचक छ।
11763410	npi	उनी भागेर टिगेन्टुरिन पुगिन् ।
11763411	npi	यदि आजको मौसम ठीक भयो भने म मेरा बच्चाहरूसँग घुम्न जान चाहन्छु।
11763414	npi	म नाच्न मा धेरै राम्रो छैन, तर म नाच्नु परेको बेला मा नाच्ने गर्छु।
11763418	npi	टमसँग विभिन्न भाषाको ज्ञान छ, तर उसले अरूलाई सिकाउन सक्दैन।
11763422	npi	म जापानी सिक्न चाहन्छु तर मलाई एनिमे हेर्न मन पर्दैन।
11763433	npi	उहाँ बच्चा जस्तै हुनुहुन्छ।
11763434	npi	टोकियोमा अहिले मौसम कस्तो छ?
11763437	npi	तपाइको भाई कहाँ हुनुहुन्छ?
11763438	npi	रमाइलो भएको थियो।
11763439	npi	म दस मिनेट भन्दा कममा त्यहाँ पुग्छु।
11763440	npi	धन्यवाद। मलाई माफ गर्नुहोस्, तर मसँग अर्कै कुरा छ, त्यसैले तपाईंले मलाई अर्को पटक आमन्त्रित गर्न सक्नुहुन्छ भने म खुसी हुनेछु।
11763441	npi	अलिक बिस्तारो बोल्नु हुन्छ ? मलाई ह्याङ्गओभर छ।
11763442	npi	उनी यहाँबाट केही ब्लक टाढा बस्छिन्।
11763443	npi	मेरो कार पाँचजनाको लागि पर्याप्त छ।
11763444	npi	उनी माछा मार्न एकदमै मन पराउँछिन्।
11763445	npi	म आकाशतिर हेर्छु।
11763448	npi	टम एक घर जग्गा दलाल हो।
11763456	npi	के त्यो वास्तविक ट्याटू हो?
11763457	npi	बोस्टनको मौसम अहिले कस्तो छ?
11763458	npi	टमलाई मेरीसँग असभ्य व्यवहार गरेकोमा हप्काइयो।
11763459	npi	दुबै राम्रो छ।
11763460	npi	त्यो एकदम सीधा प्रश्न हो।
11763462	npi	"आहा , त्यहाँ धेरै फूलहरू छन्।" "मलाई फूलहरू धेरै मन पर्छ।"
11763463	npi	मलाई फूल मात्रै मन पर्छ ।
11763464	npi	मलाई साँच्चिकै फूलहरु एकदमै मन पर्छ।
11763466	npi	मलाई फूलहरु धेरै मन पर्छ।
11763468	npi	टम शौचालय सफा गर्दैछ।
11763470	npi	म टमसंग झूटो बोल्दिन।
11763474	npi	बाथटबमा पस्ने बेला भयो।
11763477	npi	आजको समयको लागि धन्यवाद।
11763478	npi	बाथटब मा नुहाउने बेला भयो।
11763479	npi	मैले किन त्यसो गरिनँ भनेर जान्न मन लाग्दैन ?
11763481	npi	के तपाई कहिल्यै लामो दूरीको सम्बन्धमा हुनुहुन्थ्यो ?
11763483	npi	त्यतिकैमा प्रोफेसर आए ।
11763484	npi	अक्टोबरमा भेटौँला।
11763485	npi	यसको बारेमा कुरा गर्नुहोस्। म साँच्चै सोध्न चाहन्छु।
11763487	npi	साह्रै अप्ठ्यारो लाग्यो ।
11763491	npi	यदि ट्रान्स हुनु समलिङ्गी रूपान्तरण थेरापीको एक रूप हो भने, किन धेरै ट्रान्स महिलाहरू एकअर्कासँग डेट गर्छन्?
11763493	npi	के तिमी मेरी बहिनीलाई चिन्छौ?
11763496	npi	मलाई आज राती बाहिर निस्कन मन लागेको छैन।
11763497	npi	म भात खान्छु।
11763498	npi	म हरेक दिन भात खान्छु।
11763499	npi	म लगभग हरेक दिन भात खान्छु।
11763500	npi	म भात खाँदै छु ।
11763501	npi	अहिले म भात खादै छु।
11763502	npi	मैले भात खाइनँ ।
11763503	npi	म भात खान्न।
11763504	npi	म भात खान सक्दिन।
11763505	npi	म प्रायः चपस्टिकले भात खान्छु।
11763506	npi	म अब भात खान्न।
11763507	npi	मैले अब भात खाइनँ ।
11763508	npi	म धेरै भात खान्छु।
11763509	npi	म हरेक दिन भात खान्न।
11763510	npi	म गेडागुडी संग भात खान चाहन्छु।
11763511	npi	मलाई भात र माछा खान मन छ।
11763512	npi	म सामान्यतया दिनमा कम्तिमा दुई पटक भात खान्छु।
11763513	npi	म फ्राइड राइस खान चाहन्छु।
11763514	npi	मलाई पकाएको भात खान मन लाग्दैन ।
11763515	npi	म फ्राइड राइस भन्दा फ्राइड चाउचाउ खान रुचाउँछु।
11763517	npi	म आज रातको खानाको लागि भात तरकारी खान चाहन्छु।
11763518	npi	मलाई काक्राको अचारसँग पहेँलो भात खान मन लाग्छ।
11763520	npi	मलाई खैरो चामल भन्दा सेतो चामल खान राम्रो लाग्छ।
11763521	npi	जब म कसैले हयासी भात खाएको देख्छु, मलाई पनि खान मन लाग्छ।
11763522	npi	मलाई भात मनपर्छ, तर म हरेक दिन खान्न।
11763523	npi	मेरो नाम ज्याक हो।
11763524	npi	मेरो नाम हप्किन्स हो।
11763525	npi	मेरो नाम यमादा हो।
11763527	npi	मेरो नाम हिसाशी हो।
11763528	npi	उसले मेरो नाम बोलायो।
11763530	npi	मेरो नाम यातारोउ हो।
11763534	npi	मेरो नाम वाङ हो।
11763537	npi	मेरो नाम आण्ड्रिआ हो।
11763538	npi	मेरो नाम हाशिमोटो हो।
11763541	npi	कामदारहरूलाई तीन हप्ताको लागि निस्कान गरियो।
11763550	npi	मेरो नाम भन।
11763555	npi	म पिउँछु।
11763556	npi	म कफी पिउछु।
11763557	npi	म रक्सी पिउँछु।
11763559	npi	म दूध पिउँछु।
11763561	npi	म बियर पिउँछु।
11763562	npi	म वाइन पिउँछु।
11763563	npi	म चिया पिउँछु ।
11763565	npi	म पानी पिउछु।
11763566	npi	म रगत पिउँछु ।
11763568	npi	के म रक्सी पिउन सक्छु?
11763571	npi	म आराम गर्न पिउँछु।
11763572	npi	म धेरै पिउँछु!
11763574	npi	म पनि चिया पिउँछु ।
11763576	npi	म उसको बियर पिउँछु।
11763577	npi	म उनको बियर पिउँछु।
11763580	npi	म फलफूलको जुस पिउँछु ।
11763584	npi	म धेरै पिउँछु।
11763586	npi	म अलिकति पिउँछु ।
11763587	npi	म के पिउदै छु?
11763588	npi	म तितो कफी पिउँछु।
11763591	npi	म बिर्सनका लागि पिउँछु ।
11763600	npi	मैले के पिउनु पर्छ?
11763607	npi	म बेलुकाको खाना पछि कफी पिउँछु।
11763609	npi	म मेरो कफी कालो पिउछु।
11763613	npi	म चिनी बिनाको चिया पिउँछु ।
11763614	npi	डाक्टर, म बियर पिउन सक्छु?
11763617	npi	म हरेक दिन वाइन पिउँछु।
11763755	npi	टमले तपाईले भनेको कुरा बुझ्नुभयो जस्तो मलाई लागेन।
11763816	npi	म पढ्छु।
11763821	npi	म किताबहरू पढ्छु ।
11763825	npi	म ओठ पढ्छु ।
11763827	npi	मैले एउटा पढें।
11763829	npi	म सबै पढ्छु।
11763832	npi	मैले सबै पढे।
11763837	npi	मैले उपन्यासहरू पढे।
11763839	npi	म गएँ।
11763843	npi	म पदयात्रामा गएँ।
11763845	npi	म घर गए।
11763847	npi	म विदेश गएँ ।
11763848	npi	म माछा मार्न गएँ।
11763850	npi	म त्यहाँ गएँ।
11763851	npi	म पनि गएँ।
11763852	npi	म किनमेल गर्न गए।
11763853	npi	म दुई पटक गएँ ।
11763854	npi	म भित्र गएँ ।
11763856	npi	म हतारिएर गएँ ।
11763859	npi	म बाहिर गएँ ।
11763861	npi	म स्कीइङ गर्न गएँ।
11763862	npi	म माथितिर गएँ।
11763863	npi	म घुम्न गएँ ।
11763864	npi	म हावा खान गएँ।
11763870	npi	म तलतिर गएँ।
11763875	npi	म अन्धो भएँ।
11763876	npi	म पहिले गएँ।
11763880	npi	म बाहिर गए।
11763883	npi	म पागल भएँ।
11763885	npi	म चुप लागे ।
11763887	npi	म शिकार गर्न गएँ।
11763889	npi	हो, म हिजो गएको थिएँ।
11763891	npi	होइन, म बाहिर गएँ।
11763892	npi	म नागासाकी गएँ।
11763894	npi	म हिजो त्यहाँ गएको थिएँ ।
11763898	npi	म पेरिस गएँ।
11763899	npi	म पैदल गएँ ।
11763900	npi	म मद्दतको लागि गएँ।
11763903	npi	म जान्छु।
11763904	npi	म गर्नेछु।
11763908	npi	म कोशिस गर्छु।
11763912	npi	म सिक्नेछु।
11763914	npi	म खानेछु।
11763915	npi	म पर्खिने छु।
11763917	npi	म काम गर्नेछु।
11763918	npi	म बाच्ने छु।
11763921	npi	म जारी राख्छु।
11763922	npi	म लड्नेछु।
11763925	npi	म बस्नेछु।
11763931	npi	म क्रोधित हुनेछु।
11763933	npi	म अमेरिकी नागरिक बन्नेछु।
11763936	npi	बाबा बन्छु जस्तो लाग्छ ।
11763937	npi	म नयाँ संसारको भगवान बन्छु।
11763939	npi	म दिव्य संसारको देवता बन्छु।
11763940	npi	उनकी बहिनी र म असल साथी बन्नेछौं।
11763941	npi	म ठूलो भएपछि डाक्टर बन्छु।
11763943	npi	म हो।
11763945	npi	म हो!
11763947	npi	म उत्सुक छु।
11763948	npi	म अपूर्ण छु।
11763950	npi	म आउदै छु।
11763953	npi	म अग्लो छु।
11763957	npi	म मानव हुँ।
11763960	npi	म गर्भवती छु।
11763962	npi	म पढिरहेको छु।
11763965	npi	म थाकेको छु।
11763970	npi	मलाई कब्जियत भयो।
11763972	npi	म चिनियाँ हुँ।
11763975	npi	म फ्रेन्च हो।
11763976	npi	म काम गर्दैछु।
11763979	npi	म शाकाहारी हुँ।
11763982	npi	म ठिक छु।
11763990	npi	म अनुवाद गर्दैछु।
11763991	npi	म स्मार्ट छु।
11763993	npi	मलाई भोक लाग्यो।
11763995	npi	म होचो छु।
11764004	npi	म सम्बन्धविच्छेद भएको हु।
11764006	npi	म खुशी छु।
11764008	npi	म लिन हुँ।
11764011	npi	म बिरामी छु।
11764014	npi	म पक्का छु।
11764015	npi	म अमेरिकी हुँ।
11764018	npi	म बिबाहित छु।
11764022	npi	म कुशल छु।
11764030	npi	म जापानीज हुँ।
11764033	npi	म जर्ज हुँ।
11764035	npi	म थाई हुँ।
11764037	npi	मलाई डर लाग्यो।
11764038	npi	म लज्जित छु।
11764063	npi	जर्मनी उरुग्वे भन्दा दोब्बर ठुलो छ।
11764071	npi	जर्मनीको आकार जापान जत्तिकै छ।
11764078	npi	जर्मनी टेक्सासको आधा आकारको छ।
11764086	npi	तिमी कति बजे आउने छौ?
11764120	npi	मरेको?
11764130	npi	टम कहाँ जन्मिएको थियो?
11764134	npi	तपाई कहिले जन्मिनुभयो ?
11764136	npi	उ कहाँ जन्मेको थियो?
11764139	npi	उनी जन्मिदा खेरि नै धनि हुन्।
11764140	npi	उनी मुर्ख जन्मेका थिए ।
11764142	npi	उनी कहिले जन्मिइन् ?
11764144	npi	उनी स्विसमा जन्मिएका हुन् ।
11764145	npi	तपाईं कहाँ जन्मनुभएको हो?
11764146	npi	उनी भाग्यमानी जन्मिएकी थिइन् ।
11764148	npi	म त्यहीँ जन्मिएँ ।
11764151	npi	म टम हुँ।
11764152	npi	मेरो अंग्रेजी परीक्षाको नतिजा साँच्चै राम्रो थियो।
11764160	npi	को?
11764162	npi	मुस्कान।
11764165	npi	लुकाउनुहोस्।
11764168	npi	लुक।
11764169	npi	बस्नुहोस्।
11764171	npi	उनले आफ्नो चाबी ढोकामा राखिन्।
11764176	npi	यो काम गाह्रो छैन।
11764178	npi	म तिमीलाई मद्दत गर्छु यदि केहि आपत्ति छैन भने।
11764183	npi	अन्त्यमा उनी आएनन् ।
11764187	npi	सुन्दरता हेर्नेको नजरमा भर पर्छ।
11764192	npi	म संग कुकुर छ। ऊ कालो छ र उसको नाम टिकी हो।
11764194	npi	उनले किनेको कार कालो छ ।
11764195	npi	ऊ परिवारको कालो भेडा हो।
11764197	npi	उसले दुईवटा बिरालाहरू राख्छ: एउटा कालो र अर्को सेतो।
11764213	npi	म रचनात्मक छुइन।
11764214	npi	म साहसी छुइन।
11764217	npi	मैले टमलाई केही दूध र कुकीहरू दिएँ।
11764220	npi	मैले टमलाई केही कुकीहरू किनें।
11764223	npi	म रूढीवादी होइन।
11764225	npi	मैले कहिल्यै टमको गुनासो सुनेको छैन।
11764227	npi	म प्रतिस्पर्धी छैन।
11764228	npi	म पक्का छु कि टम सक्षम छ।
11764229	npi	टमलाई चिसो लागेको मलाई थाहा थिएन।
11764230	npi	मैले टमलाई क्लबमा भेटें।
11764231	npi	मलाई लाग्छ कि तपाईंले आफ्नो मुख बन्द राख्नुपर्छ।
11764232	npi	म मध्यमवर्गीय होइन।
11764233	npi	म मध्यमवर्गीय हुँ।
11764234	npi	म मोटो छु।
11764235	npi	म मोटी छु।
11764236	npi	म यहाँ उत्सव मनाउन आएको होइन।
11764237	npi	टमसँग बिरालो छ भन्ने मलाई थाहा थिएन।
11764238	npi	मैले टमको बिरालोको हेरचाह गरें।
11764239	npi	म अझ होसियार हुनुपर्थ्यो।
11764242	npi	म सचेत थिइनँ।
11764243	npi	मलाई लाग्छ कि मैले मेरो चाबी कारमा लक गरेको छु।
11764245	npi	मैले टमको कार उधारो लिएँ।
11764246	npi	म टम क्यानेडियन हो भनेर पक्का छु।
11764248	npi	जब म सक्छु म तिम्रो साथ हुन चाहन्छु।
11764249	npi	जति सक्दो चाँडो त्यहाँ भेट्छु।
11764250	npi	म जति सक्दो छिटो सोच्छु।
11764254	npi	म टमको भाईसँग साथी छु।
11764255	npi	म टमको दाईसँग साथी छु।
11764256	npi	म साहसी छैन।
11764257	npi	मलाई टम मेरीको प्रेमी थियो भन्ने लाग्यो।
11764260	npi	मैले टमलाई बाउलाइन कसरी बाँध्ने भनेर देखाएँ।
11764261	npi	मलाई यस्तो अप्ठ्यारो भएकोमा माफ गर्नुहोस्।
11764262	npi	म अर्को हप्ता बोस्टनमा टमसँग हुनेछु।
11764265	npi	मलाई थाहा छैन म कहिलेसम्म बोस्टनमा बस्छु।
11764266	npi	म पक्का छु कि टम बोस्टनमा खुसी छ।
11764267	npi	म बोस्टन पुग्दा टमलाई कल गर्नेछु।
