773409	I have the shits.	773408	Qecha onqoywan kashani.
773411	I've heard that Mr. Huayllacahua is a carpenter.	773410	Tayta Wayllaqawaqa karpintirus.
773415	The man was bitten by a dog.	773414	Alqo qaritaqa kachuran.
2714833	I have a big house.	773416	Noqapaq hatun wasiy kasan.
773419	I have some houses.	773418	Noqapaq wasikunatay kasan.
773421	I have big houses.	773420	Noqapaq hatun wasikunatay kasan.
773423	Is that your house?	773422	Chay wasiykichu?
773425	Yes, that's my house.	773424	Arí, chayqa wasiy.
773427	No, that's not my house.	773426	Chayqa, mana wasiychu kan.
773429	Is it a llama?	773428	Llamachu?
773431	I don't want to go with you.	773430	Mana qamwan riyta munasanichu.
773433	It's not you whom I want to go with.	773432	Mana qamwanchu riyta munasani.
773435	Are you from the United States?	773434	Ustadus Unidusmanta hamusankichu?
773437	No, I'm not from the United States.	773436	Mana, noqaqa mana Ustadus Unidusmanta hamusanichu.
773439	I am from the Netherlands.	773438	Holandamanta hamusani.
773441	I'm coming from home.	773440	Wasiymanta hamusani.
773443	I'm not coming from home.	773442	Noqaqa mana wasiymanta hamusanichu.
773445	I like my house.	773444	Munasani wasiyta.
773447	Let's go to my house!	773446	Haku wasiyta!
773450	I'm going to your house.	773448	Wasiykiman risani.
773451	I'm not going to your house.	773449	Mana wasiykiman risanichu.
773453	I'm going home.	773452	Noqaqa waiyman risani.
773455	Let's go home.	773454	Wasinchisman risun.
773457	When I speak Quechua, I am like a child.	773456	Rimaspay runasimita warma hina kasani.
773459	Could you be so kind as to speak more slowly, please?	773458	Tapuykuykimanchu? Allichu, allillanmanta rimaykuychis!
773472	Do you have a brother, Ana?	773471	Turiyuq kankichu, Ana?
773474	Do you have a brother, Pedro?	773473	Wawkeyuq kankichu, Pidru?
773476	Do you have a sister, Juan?	773475	Paniyuq kankichu, Juan?
773478	Do you have a sister, Lucia?	773477	Ñañayuq kankichu, Lucia?
773480	Pedro doesn't have a sister.	773479	Pidruqa mana paniyuq kanchu.
773482	Juan doesn't have a brother.	773481	Juanqa mana wawkeyuq kanchu.
773484	Lucia doesn't have a brother.	773483	Luciaqa mana turiyuq kanchu.
773486	Ana doesn't have a sister.	773485	Anaqa mana ñañayuq kanchu.
773488	López has four brothers.	773487	Lópezqa tawa wawkenkunayuq kan.
773490	Juanito has four sisters.	773489	Juanitoqa tawa paninkunayuq kan.
773492	Dolores has four sisters.	773491	Doloresqa tawa ñañankunayuq kan.
773494	Maria has four brothers.	773493	Maríaqa tawa turinkunayuq kan.
773503	I have brothers.	773495	Turiykunayuq kani.
773504	I have sisters.	773499	Paniykunayuq kani.
773512	I don't have a sister.	773505	Mana paniyuq kanichu.
773514	I don't have a brother.	773509	Mana turiyuq kanichu.
773523	I don't have four brothers.	773515	Mana tawa turiykunayuq kanichu.
773524	I don't have four sisters.	773519	Mana tawa ñañaykunayuq kanichu.
773534	See you next time!	773530	Huk kutikama!
773543	Are you glad to meet me?	773542	Kusikusankichu reqsisuspawanki?
773546	Yes, you love me.	773545	Arí, munawanki.
773548	It's a house that I give to you.	773547	Wasitaqa qupuyki.
773550	It's a house that you give to me.	773549	Wasitaqa qupuwanki.
773552	I hear you.	773551	Uyariyki.
773554	You hear me.	773553	Uyariwanki.
773558	I'm glad you are all here.	773557	Kusikuni kaypi kasankichis.
773559	I'm glad you are here.	773555	Kusikuni kaypi kasanki.
773561	I'm glad to be here.	773560	Noqaqa kusikusani kaypi kasani.
773565	I would like to make an offering to myself.	773563	Ruwayta munaykiman haywarisqata.
773568	I would like to make an offering.	773562	Ruwayta munayman haywarisqata.
773570	So that Apus will talk to me.	773569	Chay hinaqa apukuna noqapah rimanqaku.
773577	Do you love your dear little dog?	773576	Wayllusankichu allochallaykita?
773584	Don't come.	773583	Ama hamuychu.
773587	Don't go.	773586	Ama riychischu.
773590	Let's not play.	773588	Ama pukllasunchu.
773593	Let the children play!	773592	Warmakunaqa pukllachunku!
773596	Let the children come!	773594	Warmakunaqa hamuchun!
773597	The men are coming.	773595	Runakunaqa hamusan.
774848	Do you have a wife?	773307	Warmiyuq kankichu?
774849	Do you have a husband?	773308	Qusayuq kankichu?
774851	That is not my big house.	774850	Chayqa mana hatun wasiychu kan.
774854	Is that your big house?	774852	Chay hatun wasiykichu?
774855	Are those your big houses?	774853	Chay hatun wasikunaykichu?
774858	Two women are singing.	774856	Iskay warmikuna takisanku.
774861	Four men are singing.	774859	Tawa runakuna takisanku.
774866	That man over there is Pedro.	774862	Hakay runaqa Pidrum.
774867	That woman over there is Ana.	774863	Hakay warmiqa Anam.
774870	I would give it to them.	774869	Paykunata quyman.
774871	I love him.	774868	Payta munani.
774874	I want to wash myself.	774873	Mayllakuyta munasani.
774875	I learn Quechua.	774872	Yachakuni runasimita.
774885	I can't hear myself!	774876	Mana uyarikuyta atinichu!
774886	It's raining here.	774877	Paramusan.
774887	It's snowing here.	774878	Ritimusan.
774888	It rains there.	774879	Paran.
774889	It snows there.	774880	Ritin.
774890	It's raining there.	774881	Parasan.
774891	It's snowing there.	774882	Ritisan.
774892	I live in a town.	774883	Llaqtapi yachani.
774896	I'm living in a town.	774894	Llaqtapi yachasani.
774897	I'm living in a small town.	774895	Llaqtachapi yachasani.
774900	I want to live in a town.	774898	Llaqtapi yachayta munasani.
774901	I want to live in a small town.	774899	Llaqtachapi yachayta munasani.
774903	I want to live in a big city.	774902	Hatun llaqtapi yachayta munasani.
774905	Maria, Marcelina and father José are going to town.	774904	Mariawan, Marcelinawan, tayta Husiymi llaqtaman risanku.
774907	María, Marcelina and father José want to go to town.	774906	Mariawan, Marcelinawan, tayta Husiymi llaqtaman riyta munasanku.
774910	I will go when they come back here.	774908	Kutimuptinku risaq.
774911	If you want, I will come back here.	774909	Munaptiyki kutimusaq.
774914	When you speak fast, I can understand.	774912	Utkayta rimaptiyki, hapiyta yachani.
774915	People in Cusco are glad when we speak Quechua.	774913	Rimaptiyku runasimita, Cuscopi runakuna kusikunku.
774917	I was sad when she was weeping.	774916	Waqasaptin llakikurqani.
774919	Who will weep when I die?	774918	Wañuptiy, pitaq waqanqa?
774921	I am glad when I speak Quechua.	774920	Rimaspay runasimita kusikuni.
774923	What will you do for a living if you can speak Quechua?	774922	Runasimita yachaspayki, imatataq ruwanki?
774925	While I sing, I'm walking.	774924	Puristin takisani.
774927	We were eating while weeping.	774926	Waqastin mikusarqaniku.
774930	In case you want, I will do it.	774928	Qam munaptiykiqa, ruwasaq.
774931	What will I do when I have learned to speak Quechua?	774929	Runasimita yachakusqa tukuspaqa, imatataq ruwasaq?
774933	I will do it because she said.	774932	Niptinmi, ruwasaq.
774935	Would you not do it, because he says?	774934	Niptinmi manachu ruwankiman?
774937	Although I tell you to, you don't do it.	774936	Niptiypas, mana ruwankichu.
774939	Although he says it, she will do it.	774938	Nispapas, ruwanqa.
774941	I will sing while he is resting.	774940	Takikusaq samanankama.
774943	I will sit here until he sings.	774942	Takikusankama tiakusaq.
774945	He went to Lima so that he could learn much there.	774944	Ashka yachakunanrayku Limata rirqa.
774947	I have come so that you can inform me.	774946	Hamurani willawanaykirayku.
774949	They are talking about what they will sing.	774948	Rimasanku takinankupaq.
774951	I sing to make my living.	774950	Takisani kawsanaypaq.
774953	I am studying with the purpose of being able to speak Quechua.	774952	Yachakusani rimanaypaq runasimita.
774955	I am working so that you can learn Quechua.	774954	Llamkasani yachanaykipaq runasimita.
774957	I do not work so you can be lazy and rest all day long!	774956	Mana llamkasanichu samanaykipaq punchawnintin!
774959	I am laughing so that you will be happy.	774958	Asisani kusikunaykipaq.
775283	They've always been petting each other.	775281	Much’ananayakapushasqakupuniñataqsunamá.
2264822	I'm a zombie!	2264829	Zombi kani.
2842407	It seems they've always been petting each other in that desirous way.	775281	Much’ananayakapushasqakupuniñataqsunamá.
2868674	The Aztecs spoke Nahuatl.	2868671	Mishikakunaqa Nawa simita rimarqanku.
2868824	One who loves danger, shall perish in it.	2868810	Makllu munaq chayka, chaypim usupanqa.
2876506	I often confuse Spanish vowels.	2876500	Kastilla simip hanllallinta pasaqlla pantani.
2876508	Do not steal, do not lie, do not be lazy.	2876501	Ama suway, ama llullay, ama qillay.
2876510	Welsh is an official language in Wales and Chubut.	2876502	Kamripi, Chubutpi, Kamri simiqa tukri simim.
2897826	I hate maths.	2897924	Yupay yachayta chiqnini.
3881827	I want bread.	3881829	Ñuqa t'antatam munani.
1107280	The cat is black.	3997935	Michiqa yanam.
1577672	Burj Khalifa is currently the tallest building in the world.	4258741	Burj Khalifa tukuy tiqsimuyupi aswan hatun wasim.
5927354	I'm glad you're all here.	773557	Kusikuni kaypi kasankichis.
5974619	I work for my family.	5974617	Aylluypaq llank'ani.
5974623	They are talking with the police officer.	5974621	Wardiyawan rimashanku.
3736390	I'm glad we met.	2871449	Riqsinakuymanta anchatam kusikuni.
6164974	Every little house has its own little cross.	6166019	Sapa huch'uy wasiqa huch'uy chakatayuqmi.
6162297	This book is better than that one.	6166099	Kay pataraqa chaqayta yallinmi.
6164319	Welcome to Aracaju.	6166101	Aracajuman allin hamusqa.
6162292	Who is the best of the English poets?	6166105	Pitaq Inlish harawikuntinmanta yalliq?
6162292	Who is the best of the English poets?	6166106	Pitaq yalliq Inlish harawiku?
6162291	Practice is the best teacher.	6166107	Yachapakuyqa yalliq yachachiqmi.
6165593	I am handsome.	6166112	Ñuqa k'acham.
6165593	I am handsome.	6166115	K'acha kani.
6165597	I speak Hungarian.	6166118	Magyar simita rimani.
6165620	They will need to rest.	6166120	Samakuyta muchuqmi yachanqaku.
6165598	Help us!	6166122	Yanapawayku!
6166012	The moon is shining very beautifully.	6166126	Killaqa sumaqta llipipinmi.
6165759	Hawaii is a volcanic archipelago in the Pacific Ocean.	6166134	Hawaiiqa Qasi Mamaquchapi ariq-ariq wat'antinmi.
6165657	The rhinoceros is very big.	6166135	Sinqawaqra ancha hatunmi.
6165594	Hello, Hanako.	6166136	Yaw, Hanako.
6164934	What does your father like?	6166138	Taytaykiqa imataq munakun?
6164923	What is your sister like?	6166141	Ñañaykiqa imayna kan?
6164873	Tom likes only beautiful girls.	6166154	Tomqa sumaq sipasllam munakun.
6164862	He is coming back directly from South America.	6166157	Payqa Urin Awya-Yalamantam kutimuchkan.
6166064	They have a family.	6166710	Paykuna aylluyuqmi kanku.
6166049	"German language – difficult language", the Germans like to say, but actually German is not so difficult.	6166729	"Aleman simi - sasa simi", Aleman runa nispa, ichaqa, chiqaqmanta Aleman simi manam chhika sasachu.
40087	Could you please help me?	6457207	Allichu yanapawankikumanchu?
780304	I'm sick.	6457209	Unqushanin.
455833	I'm lost.	6457215	Chinkay chinkaylla purikuni.
6457219	Thank you, I'd like to stay in your house.	6457223	Sulpayki, wasiykipi qurpachaytan munayman.
2111418	That's OK.	6457227	Allinmi.
2240605	We're leaving now.	6457232	Kunanqa ripukusaqkuña.
2481707	I eat meat.	6842570	Ñuqa aychatam mikuni.
338182	All human beings are born free and equal in dignity and rights. They are endowed with reason and conscience and should act towards one another in a spirit of brotherhood.	6894562	Tukuy kay pachaman paqarimujkuna libres nasekuntu tukuypunitaj kikin obligacionesniycjllataj, jinakamalla honorniyojtaj atiyniyojtaj, chantaqa razonwantaj concienciawantaj dotasqa kasqankurayku, kawsaqe masipura jina, tukuy uj munakuyllapi kawsakunanku tian.
427920	Can I come in?	7250569	Yaykuymanchu?
6358712	Can I leave?	7250574	Lluqsiymanchu?
2245184	Close the book.	7250587	Maytuta wichqaychik.
433423	What did you say?	7250594	Ima ninkim?
349064	I don't know.	7250604	Manam yachanichu.
779886	I can't.	7250609	Manam atinichu.
1388580	I'm from England.	7251844	Ñukaka Inglaterra mantami kani.
2276207	I don't speak your language.	7251846	Ñukaka mana kanpak shimita rimanichu.
1814	I'm thirsty.	7251848	Ñukaka uvyanayanami kani.
1646	My name is Jack.	7251850	Ñukaka Jack shutimi.
64556	My money was stolen.	7251851	Ñuka kullkita shuwarkan.
2418	How much is it?	7248509	Mashna kan?
408293	What's your name?	7248500	Ima shuti kanki?
374827	Thank you!	7251853	Yupaichani!
262424	Please help me.	7251854	Yanapaway!
329713	Good morning!	7251855	Alli punlla.
499689	Good afternoon.	7251856	Alli chisi.
333156	Good evening.	7251857	Alli tuta.
373330	Hello!	7251858	Imanalla
373320	How are you?	7251858	Imanalla
1308	I miss you.	7757296	Ñuqa llakikuyki.
329612	Which country are you from?	7757368	May llaqtamantataq kanki?
2713672	We'll come together.	773398	Tupananchis.
1461964	I have to go to the bathroom.	9869852	Armana ukuman rina kani.
448645	Thanks!	9869854	Yupaychani.
10538847	The cat is sleeping with the girl.	10538860	Warmikuka mishiwan puñun.
11976385	I play video games on my computer.	11976364	Antañiqiqniypiqa kuyuq rikch'a pukllakuna pukllani.
1860591	Stop the car.	11976391	Antawata sayachiy.
2247404	I sell computers.	11976398	Antañiqiqkunata ranqhani.
3630761	I use computers.	11976400	Antañiqiqkunawan llamk'ani.
11753563	The robot exploded.	11976402	Antapunquqa phatasqa.
293377	He made a robot.	11976405	Payqa huk antapunquta ruwasqa.
8292862	Use Facebook.	11976411	Facebookwan llamk'ay,
3562522	Tom drew a spaceship.	11976416	Tomqa huk ch'usaqwamp'uta t'iktusqa.
2869340	You only get to know a good helmsman in a storm.	11976430	Huk allin timunkamyuqta huk parasiqullapi yachankiman.
12271080	Greetings from the family.	8434588	Ayllumantam napaykarimuyki.
1895592	You're not alone.	8873321	Manam sapallaykichu kachakanki!
2208353	You aren't alone.	8873321	Manam sapallaykichu kachakanki!
10510352	You are not alone.	8873321	Manam sapallaykichu kachakanki!
374827	Thank you!	9869854	Yupaychani.
1876041	Thank you.	9869854	Yupaychani.
2057650	Thanks.	9869854	Yupaychani.
6021128	The hand has five fingers.	7251873	Makika pichka rukakuna charin.
13551193	Kichwa lives in our hearts.	7248505	Kichwaka ñuka shungupi kawsan.
773523	I don't have four brothers.	7252031	Ñukaka mana chusko wawkikunata charinichu.
