3155272	haw	Ua hīmeni ʻo Pua.	\N	2014-04-06 14:20:06	2016-01-17 12:25:18
3155275	haw	Ke hīmeni nei ʻo Pua.	\N	2014-04-06 14:20:23	2016-01-17 12:25:21
3155277	haw	E hīmeni ana ʻo Pua.	\N	2014-04-06 14:20:52	2016-01-17 12:25:23
3155279	haw	Hīmeni ʻo Pua i ka halepule.	\N	2014-04-06 14:21:13	2016-01-17 12:25:26
3155282	haw	Ua hīmeni ʻo Pua i ka halepule.	\N	2014-04-06 14:21:36	2016-01-17 12:26:36
3155284	haw	Ke hīmeni nei ʻo Pua i ka halepule.	\N	2014-04-06 14:21:57	2016-01-17 12:26:33
3155287	haw	E hīmeni ana ʻo Pua i ka halepule.	\N	2014-04-06 14:22:21	2016-01-17 12:26:29
3156027	haw	He wahine maikaʻi ʻo ia.	\N	2014-04-06 18:14:49	2016-01-17 12:26:19
3156029	haw	Loa kou makua kāne.	\N	2014-04-06 18:15:52	2016-01-17 12:26:23
3156037	haw	ʻAʻole maikaʻi kō lāua kaʻa.	\N	2014-04-06 18:18:13	2016-01-17 12:25:54
3156041	haw	Kauka lāua.	\N	2014-04-06 18:18:47	2016-01-17 12:25:51
3156044	haw	Kauka lākou.	\N	2014-04-06 18:18:57	2016-01-17 12:25:49
3156048	haw	ʻŌpio ke kāne.	\N	2014-04-06 18:20:40	2016-01-17 12:25:43
3156051	haw	Ikaika ke kāne.	\N	2014-04-06 18:21:12	2016-01-17 12:25:38
3399049	haw	Ano nā kanaka.	\N	2014-08-03 00:10:38	2016-01-19 05:38:49
3399053	haw	E kū kēia hale.	\N	2014-08-03 00:11:50	2016-01-19 05:38:48
3578024	haw	He nūpepa kēia.	\N	2014-10-24 17:09:50	2016-01-19 05:38:47
3803454	haw	ʻElua oʻu kaikunāne.	\N	2015-01-27 15:50:33	2015-01-28 10:48:50
3803462	haw	ʻElua aʻu puke.	\N	2015-01-27 15:54:02	2015-01-28 10:48:44
3803463	haw	ʻElua oʻu kaʻa.	\N	2015-01-27 15:54:19	2015-01-28 10:48:41
3803467	haw	ʻElua aʻu keiki.	\N	2015-01-27 15:55:57	2015-01-28 10:48:38
3803470	haw	He kumu ʻo ia.	\N	2015-01-27 15:56:45	2015-01-28 10:48:37
4002619	haw	He niu kēia.	nonong	2015-03-29 23:00:33	2015-03-29 23:00:33
4848309	haw	Ua noho ke kanaka i Honolulu.	nonong	2016-01-21 23:28:00	2016-01-21 23:28:00
4848311	haw	Ua noho ke kanaka i Kīlauea.	nonong	2016-01-21 23:29:24	2016-01-21 23:29:24
4848326	haw	Hāʻawi ke kanaka i ka makana i ke aliʻi.	nonong	2016-01-21 23:38:48	2016-01-21 23:51:46
4848328	haw	Hāʻawi ke aliʻi i ka makana i ke kanaka.	nonong	2016-01-21 23:41:15	2016-01-21 23:51:56
4848330	haw	Ua hāʻawi ke aliʻi i ka makana i ke kanaka.	nonong	2016-01-21 23:42:30	2016-01-21 23:52:06
4848333	haw	Hāʻawi ke aliʻi i ka ipukukui i ke kanaka.	nonong	2016-01-21 23:46:02	2016-01-21 23:46:02
4848334	haw	Ua hāʻawi ke aliʻi i ka ipukukui i ke kanaka.	nonong	2016-01-21 23:47:03	2016-01-21 23:47:03
4848346	haw	I Maui hāʻawi ke aliʻi i ka makana i ke kanaka.	nonong	2016-01-22 00:03:29	2016-01-22 00:20:20
4848352	haw	I Maui ua hāʻawi ke aliʻi i ka makana i ke kanaka.	nonong	2016-01-22 00:12:44	2016-01-22 00:20:41
4848355	haw	I Maui hāʻawi ke aliʻi i ka ipukukui i ke kanaka.	nonong	2016-01-22 00:14:52	2016-01-22 00:14:52
4848358	haw	Hāʻawi ke aliʻi i ka poi i ke kanaka.	nonong	2016-01-22 00:16:03	2016-01-22 00:16:03
4848362	haw	Hāʻawi ke aliʻi i ka pua i ke kanaka.	nonong	2016-01-22 00:17:11	2016-01-22 00:17:11
4848364	haw	Hāʻawi ke aliʻi i ka pūpū i ke kanaka.	nonong	2016-01-22 00:19:14	2016-01-22 00:19:14
4849439	haw	Hāʻawi ke akua i ka pua i ke kanaka.	nonong	2016-01-22 18:24:30	2016-01-22 18:27:58
4849441	haw	Hāʻawi ke akua i ka pūpū i ke kanaka.	nonong	2016-01-22 18:25:16	2016-01-22 18:28:08
4849451	haw	Hāʻawi ke akua i ka iʻa i ke kanaka.	nonong	2016-01-22 18:29:28	2016-01-22 18:29:28
4849460	haw	Hāʻawi ke akua i he iʻa i ke kanaka.	nonong	2016-01-22 18:31:34	2016-01-22 18:31:34
4849465	haw	Hāʻawi ke akua i nā iʻa i ke kanaka.	nonong	2016-01-22 18:32:54	2016-01-22 18:32:54
4849468	haw	Hāʻawi ke akua i he mau iʻa i ke kanaka.	nonong	2016-01-22 18:34:01	2016-01-22 18:34:16
4849479	haw	Hāʻawi ke akua i he pūpū i ke kanaka.	nonong	2016-01-22 18:37:53	2016-01-22 18:37:53
4853081	haw	ʻAi ke kanaka nui i ka niu liʻiliʻi.	nonong	2016-01-24 01:15:03	2016-01-24 01:15:03
4853082	haw	Ua ʻai ke kanaka nui i ka niu liʻiliʻi.	nonong	2016-01-24 01:18:53	2016-01-24 01:18:53
4853083	haw	Ke ʻai nei ke kanaka nui i ka niu liʻiliʻi.	nonong	2016-01-24 01:19:25	2016-01-24 01:19:25
4853084	haw	E ʻai ana ke kanaka nui i ka niu liʻiliʻi.	nonong	2016-01-24 01:19:59	2016-01-24 01:19:59
4853085	haw	ʻAʻole e ʻai nei ke kanaka nui i ka niu liʻiliʻi.	nonong	2016-01-24 01:21:56	2016-01-24 01:22:44
4853631	haw	E ʻai lohi ana ke kanaka nui i ka niu liʻiliʻi.	nonong	2016-01-24 08:21:48	2016-01-24 08:21:48
4853633	haw	E ʻai wiki ana ke kanaka nui i ka niu liʻiliʻi.	nonong	2016-01-24 08:22:02	2016-01-24 08:22:02
4855869	haw	ʻUlaʻula ka pua liʻiliʻi.	nonong	2016-01-24 19:52:50	2016-01-24 19:52:50
4855882	haw	Keʻokeʻo ka pūpū liʻiliʻi.	nonong	2016-01-24 19:57:37	2016-01-24 19:57:37
4856425	haw	Polū ka pua liʻiliʻi.	nonong	2016-01-25 03:13:04	2016-01-25 03:13:04
4856427	haw	Poni ka pua liʻiliʻi.	nonong	2016-01-25 03:17:15	2016-01-25 03:17:15
4856429	haw	Lena ka pua liʻiliʻi.	nonong	2016-01-25 03:19:08	2016-01-25 03:19:08
4856431	haw	ʻEleʻele ka pua liʻiliʻi.	nonong	2016-01-25 03:20:54	2016-01-25 03:20:54
4856433	haw	Maʻomaʻo ka pua liʻiliʻi.	nonong	2016-01-25 03:22:42	2016-01-25 03:22:42
4856435	haw	Hinahina ka pua liʻiliʻi.	nonong	2016-01-25 03:24:57	2016-01-25 03:24:57
4856437	haw	Keʻokeʻo ka pua liʻiliʻi.	nonong	2016-01-25 03:37:47	2016-01-25 03:37:47
4856439	haw	Melemele ʻili ʻalani ka pua liʻiliʻi.	nonong	2016-01-25 03:44:41	2016-01-25 03:44:41
4856441	haw	Uliuli ka pua liʻiliʻi.	nonong	2016-01-25 03:49:41	2016-01-25 03:49:41
4856443	haw	Halakea ka pua liʻiliʻi.	nonong	2016-01-25 03:52:30	2016-01-25 03:52:30
4858579	haw	Melemele ka pua nui.	nonong	2016-01-25 21:48:48	2016-01-25 21:48:48
4858591	haw	ʻUlaʻula ka pua nui.	nonong	2016-01-25 21:50:44	2016-01-25 21:50:44
4858606	haw	Keʻokeʻo ka pua nui.	nonong	2016-01-25 21:53:04	2016-01-25 22:04:07
4858626	haw	ʻAlani ka pua nui.	nonong	2016-01-25 21:55:14	2016-01-25 21:55:14
4858640	haw	ʻĀhinahina ka pua nui.	nonong	2016-01-25 21:58:13	2016-01-25 21:58:13
4858723	haw	Polū ka pua nui.	nonong	2016-01-25 22:12:07	2016-01-25 22:12:07
4860223	haw	Kaumaha ke kanaka.	nonong	2016-01-26 15:21:34	2016-01-26 15:21:34
4860228	haw	Hauʻoli ke kanaka.	nonong	2016-01-26 15:22:35	2016-01-26 15:22:35
4860261	haw	Loloa ke kanaka.	nonong	2016-01-26 15:28:18	2016-01-26 15:28:18
4860296	haw	Hanuʻu ke kanaka.	nonong	2016-01-26 15:34:16	2016-01-26 15:34:16
4860313	haw	Uē ke kanaka.	nonong	2016-01-26 15:37:51	2016-01-26 15:37:51
4860319	haw	ʻAkaʻaka ke kanaka.	nonong	2016-01-26 15:39:17	2016-01-26 15:39:17
4860331	haw	Minoʻaka ke kanaka.	nonong	2016-01-26 15:43:34	2016-01-26 15:43:34
4860338	haw	E ʻakaʻaka!	nonong	2016-01-26 15:47:14	2016-01-26 15:47:14
4890331	haw	Aia he pua i ka hale.	nonong	2016-02-06 00:42:06	2016-02-06 00:42:44
4890334	haw	Aia he mau pua i nā hale.	nonong	2016-02-06 00:44:09	2016-02-06 00:44:09
4913103	haw	Aloha kakahiaka!	nonong	2016-02-15 00:30:47	2016-02-15 00:30:47
4913107	haw	Aloha ahiahi.	nonong	2016-02-15 00:34:20	2016-02-15 00:34:20
4913111	haw	Pehea ʻoe?	nonong	2016-02-15 00:36:56	2016-02-15 00:36:56
4913113	haw	Holaʻehia kēia?	nonong	2016-02-15 00:39:38	2016-02-15 00:39:38
5770284	haw	Aloha! ʻO Wikoli koʻu inoa. Hoʻomana au i ka kilo hōkū a me ka mōhihiʻo. ʻAi au i ka manapua. Ua hānau au ma ka ʻĀina Pilipino.	nonong	2017-01-15 10:36:19	2017-01-15 10:36:19
6824275	haw	ʻO wauʻo Ricardo.	Ricardo14	2018-04-07 12:22:07	2018-04-07 12:22:07
7262571	haw	Aloha!	azraelgnosis	2018-10-07 06:45:03	2018-10-07 06:45:03
7262573	haw	Aloha e Kaʻiulani.	azraelgnosis	2018-10-07 06:45:55	2018-10-07 06:45:55
7262576	haw	Mahalo.	azraelgnosis	2018-10-07 06:46:20	2018-10-07 06:46:59
7262579	haw	ʻAe!	azraelgnosis	2018-10-07 06:47:17	2019-06-22 02:39:56
7262583	haw	ʻAʻole!	azraelgnosis	2018-10-07 06:48:03	2018-10-07 06:48:03
7263710	haw	Mahalo!	Ricardo14	2018-10-07 14:37:26	2018-10-07 14:37:26
7265269	haw	E hele, e Kaʻiulani.	azraelgnosis	2018-10-08 06:52:51	2018-10-08 06:52:51
7265272	haw	E ʻōlelo, e Kawika.	azraelgnosis	2018-10-08 06:53:13	2018-10-08 06:53:13
8875160	haw	He hapa au.	nonong	2020-06-27 02:35:42	2020-06-27 02:35:42
9472169	haw	ʻAʻole au i lawe i ka puke a Koma.	\N	2020-12-13 06:22:23	2021-01-04 05:43:17
9472800	haw	ʻO koʻu makuahine kēia.	\N	2020-12-13 09:28:51	2021-01-04 05:43:13
9472801	haw	ʻO koʻu makuakāne kēia.	\N	2020-12-13 09:29:36	2021-01-04 05:43:11
9472802	haw	ʻO kaʻu hana kēia.	\N	2020-12-13 09:31:21	2021-01-04 05:43:10
10356272	haw	ʻO Koma koʻu inoa.	\N	2021-10-11 12:41:51	2021-10-11 12:41:57
10449512	haw	ʻO Keoni koʻu inoa.	\N	2021-10-21 12:05:26	2021-10-21 12:05:31
10773369	haw	Nui nā wāhine i ka manaʻo o ka noho ʻilihune.	nonong	2022-04-18 00:16:15	2022-04-18 00:16:15
11746101	haw	Makemake ʻoe e hula me aʻu?	Eduzitos	2023-05-07 22:52:03	2023-05-07 22:52:03
12894352	haw	Mai ʻulaʻula! Loaʻa i kahi lāʻau!	rdgscratch	2024-12-06 17:18:19	2024-12-06 17:18:19
