3155249	haw	Ke kālai nei ke keiki.
3155270	haw	Hīmeni ʻo Pua.
3155272	haw	Ua hīmeni ʻo Pua.
3155275	haw	Ke hīmeni nei ʻo Pua.
3155277	haw	E hīmeni ana ʻo Pua.
3155279	haw	Hīmeni ʻo Pua i ka halepule.
3155282	haw	Ua hīmeni ʻo Pua i ka halepule.
3155284	haw	Ke hīmeni nei ʻo Pua i ka halepule.
3155287	haw	E hīmeni ana ʻo Pua i ka halepule.
3156027	haw	He wahine maikaʻi ʻo ia.
3156029	haw	Loa kou makua kāne.
3156037	haw	ʻAʻole maikaʻi kō lāua kaʻa.
3156041	haw	Kauka lāua.
3156044	haw	Kauka lākou.
3156048	haw	ʻŌpio ke kāne.
3156051	haw	Ikaika ke kāne.
3399049	haw	Ano nā kanaka.
3399053	haw	E kū kēia hale.
3578024	haw	He nūpepa kēia.
3803454	haw	ʻElua oʻu kaikunāne.
3803462	haw	ʻElua aʻu puke.
3803463	haw	ʻElua oʻu kaʻa.
3803467	haw	ʻElua aʻu keiki.
3803470	haw	He kumu ʻo ia.
4002619	haw	He niu kēia.
4848309	haw	Ua noho ke kanaka i Honolulu.
4848311	haw	Ua noho ke kanaka i Kīlauea.
4848326	haw	Hāʻawi ke kanaka i ka makana i ke aliʻi.
4848328	haw	Hāʻawi ke aliʻi i ka makana i ke kanaka.
4848330	haw	Ua hāʻawi ke aliʻi i ka makana i ke kanaka.
4848333	haw	Hāʻawi ke aliʻi i ka ipukukui i ke kanaka.
4848334	haw	Ua hāʻawi ke aliʻi i ka ipukukui i ke kanaka.
4848346	haw	I Maui hāʻawi ke aliʻi i ka makana i ke kanaka.
4848352	haw	I Maui ua hāʻawi ke aliʻi i ka makana i ke kanaka.
4848355	haw	I Maui hāʻawi ke aliʻi i ka ipukukui i ke kanaka.
4848358	haw	Hāʻawi ke aliʻi i ka poi i ke kanaka.
4848362	haw	Hāʻawi ke aliʻi i ka pua i ke kanaka.
4848364	haw	Hāʻawi ke aliʻi i ka pūpū i ke kanaka.
4849439	haw	Hāʻawi ke akua i ka pua i ke kanaka.
4849441	haw	Hāʻawi ke akua i ka pūpū i ke kanaka.
4849451	haw	Hāʻawi ke akua i ka iʻa i ke kanaka.
4849460	haw	Hāʻawi ke akua i he iʻa i ke kanaka.
4849465	haw	Hāʻawi ke akua i nā iʻa i ke kanaka.
4849468	haw	Hāʻawi ke akua i he mau iʻa i ke kanaka.
4849479	haw	Hāʻawi ke akua i he pūpū i ke kanaka.
4853081	haw	ʻAi ke kanaka nui i ka niu liʻiliʻi.
4853082	haw	Ua ʻai ke kanaka nui i ka niu liʻiliʻi.
4853083	haw	Ke ʻai nei ke kanaka nui i ka niu liʻiliʻi.
4853084	haw	E ʻai ana ke kanaka nui i ka niu liʻiliʻi.
4853085	haw	ʻAʻole e ʻai nei ke kanaka nui i ka niu liʻiliʻi.
4853631	haw	E ʻai lohi ana ke kanaka nui i ka niu liʻiliʻi.
4853633	haw	E ʻai wiki ana ke kanaka nui i ka niu liʻiliʻi.
4855869	haw	ʻUlaʻula ka pua liʻiliʻi.
4855882	haw	Keʻokeʻo ka pūpū liʻiliʻi.
4856425	haw	Polū ka pua liʻiliʻi.
4856427	haw	Poni ka pua liʻiliʻi.
4856429	haw	Lena ka pua liʻiliʻi.
4856431	haw	ʻEleʻele ka pua liʻiliʻi.
4856433	haw	Maʻomaʻo ka pua liʻiliʻi.
4856435	haw	Hinahina ka pua liʻiliʻi.
4856437	haw	Keʻokeʻo ka pua liʻiliʻi.
4856439	haw	Melemele ʻili ʻalani ka pua liʻiliʻi.
4856441	haw	Uliuli ka pua liʻiliʻi.
4856443	haw	Halakea ka pua liʻiliʻi.
4858579	haw	Melemele ka pua nui.
4858591	haw	ʻUlaʻula ka pua nui.
4858606	haw	Keʻokeʻo ka pua nui.
4858626	haw	ʻAlani ka pua nui.
4858640	haw	ʻĀhinahina ka pua nui.
4858723	haw	Polū ka pua nui.
4860223	haw	Kaumaha ke kanaka.
4860228	haw	Hauʻoli ke kanaka.
4860261	haw	Loloa ke kanaka.
4860296	haw	Hanuʻu ke kanaka.
4860313	haw	Uē ke kanaka.
4860319	haw	ʻAkaʻaka ke kanaka.
4860331	haw	Minoʻaka ke kanaka.
4860338	haw	E ʻakaʻaka!
4890331	haw	Aia he pua i ka hale.
4890334	haw	Aia he mau pua i nā hale.
4913103	haw	Aloha kakahiaka!
4913107	haw	Aloha ahiahi.
4913111	haw	Pehea ʻoe?
4913113	haw	Holaʻehia kēia?
5770284	haw	Aloha! ʻO Wikoli koʻu inoa. Hoʻomana au i ka kilo hōkū a me ka mōhihiʻo. ʻAi au i ka manapua. Ua hānau au ma ka ʻĀina Pilipino.
6824275	haw	ʻO wauʻo Ricardo.
7262571	haw	Aloha!
7262573	haw	Aloha e Kaʻiulani.
7262576	haw	Mahalo.
7262579	haw	ʻAe!
7262583	haw	ʻAʻole!
7263710	haw	Mahalo!
7265269	haw	E hele, e Kaʻiulani.
7265272	haw	E ʻōlelo, e Kawika.
8875160	haw	He hapa au.
9472169	haw	ʻAʻole au i lawe i ka puke a Koma.
9472800	haw	ʻO koʻu makuahine kēia.
9472801	haw	ʻO koʻu makuakāne kēia.
9472802	haw	ʻO kaʻu hana kēia.
10356272	haw	ʻO Koma koʻu inoa.
10449512	haw	ʻO Keoni koʻu inoa.
10773369	haw	Nui nā wāhine i ka manaʻo o ka noho ʻilihune.
11746101	haw	Makemake ʻoe e hula me aʻu?
12894352	haw	Mai ʻulaʻula! Loaʻa i kahi lāʻau!
