1035566	oci	Pensi que son anglés s'es fòrça meliorat.
1035567	oci	S'es botat lo cap defòra de la finèstra.
1035569	oci	N'èra pas tan pèga au punt de condar aquesta istòria dabans d'ela.
1035571	oci	Esquii sovent.
1035572	oci	Portavi los mens vestits mei bons.
1035573	oci	Avèva l'intencion de demorar aquí duas setmanas.
1035575	oci	Paucs tesaurs an tan de valor qu'un amic savi e ajudaire.
1035578	oci	Espèri cantar melhor lo còp que veng.
1035579	oci	Aquest cafè n'es pas pro caud.
1035592	oci	N'i a pas d'esper que sia vivent.
1035595	oci	Atz quauquarren de'm díser ?
1035597	oci	Aquelas potingas son de préngue tres còps per jorn.
1035599	oci	Atenguèva que recebossi un gran succès dins aqueste projèste.
1035601	oci	Vengoc aquí per m'ajudar.
1035602	oci	Lo cresi aunèste.
1035607	oci	L'èi dit.
1035608	oci	Res n'es pas mei dur qu'un diamant.
1035610	oci	Dison qu'una grana paishèra serà bastida.
1035611	oci	Aperèc lo son can Popeye.
1035614	oci	Panaire un jorn, panaire tostemps
1035615	oci	Podi pas estar d'acòrd amb sa perpausicion.
1035616	oci	Podi utilizar lo gredon ?
1035617	oci	Aquò estoc bastit i a bèra pausa.
1035619	oci	Èi fèit una passejada.
1035620	oci	Quitament s'èra una femna, a combatut coratjosament.
1035622	oci	Sa camisa èra grisa e sa cravata jauna.
1035624	oci	Seca las meas lagremas.
1035626	oci	Podes pas ensenhar trucs navèths a un vièlh can.
1035627	oci	Volerí que venguosses de d'ora.
1035628	oci	Tots los ostaus en aqueth barri se sembran tan que podi pas los distinguir.
1035629	oci	Te deishi aqueth líber ?
1035630	oci	Qu'avètz dit ?
1035631	oci	Me prestas ton costèth ?
1035633	oci	Mercés per ton present.
1035635	oci	Shens esfòrç, n'auràs pas res.
1035638	oci	La vila a dedicat un monument en l'aunor deu generau.
1035639	oci	Esperam bèl temps per la fèsta de l'espòrt.
1035640	oci	Ditz lor qu'i avèva quauqu'un aquí que los cercava.
1035641	oci	N'èi pas vist lo Tòm darrèrament.
1035642	oci	Dinc a adara, mon pair n'a pas jamei estat a l'estrangèr.
1035643	oci	Anère prénguer son banh quan lo telefòne sonèc.
1035644	oci	Cresi que vend de peish per ganhar de moneda.
1035645	oci	Conda-me una bèla istòria.
1035646	oci	Es demorat assedut aquiu duas oras.
1035647	oci	Preferi viatjar per trin que non pas volar.
1035648	oci	Èi un ostau.
1035649	oci	Mon pair es joen.
1035650	oci	Los àrbers son verds.
1035651	oci	Me cau demorar au leit ?
1035652	oci	Vend de veituras.
1035711	oci	Aquesta annada a plavut fòrça.
1035712	oci	Lenha verda e gents naus, tot fuma.
1035714	oci	Mon pair m'ajuda financèrament.
1035716	oci	Es gran com ?
1035719	oci	Me caleré estudia a l'ora d'ara, mès preferi far del Tatoeba.
1035721	oci	Aimi los gats.
1035722	oci	Dequé pensas d'el ?
1035725	oci	Angoc aquiu solet.
1035727	oci	A bevut un pauc.
1035729	oci	Lo lac es pleat de peish.
1035733	oci	En tot utilizar Tatoeba, òm aprend las lengas.
1035735	oci	N'èi pas rason ?
1035736	oci	Parla pas sonque l'anglés, mès lo francés tamben.
1035739	oci	Èi acabat de léger lo líber anueit.
1035743	oci	Lo Jack m'a colhonat.
1035744	oci	Lo Jack m'a jogat un torn de pipaut.
1035745	oci	I a una television dins ma cramba.
1036256	oci	Seré melhor que consultas un diccionari quans coneishes pas lo sens d'un mot.
1036257	oci	Ensagi de dromir.
1036258	oci	Tribalhas tròp.
1036266	oci	Èra un pauc tròp gohorós per la prima.
1036267	oci	La Nancy a un piano.
1036270	oci	Cau qu'agi acabat lo tribalh a quate oras.
1036271	oci	Èra temeruga per natura .
1036275	oci	Pòrta encara duas o tres cadieras !
1036277	oci	Son pas brica interessats.
1036283	oci	Es paubre e pòt pas crompar aquò.
1036288	oci	Ganhar las eleccions èra una victòria de las bèras peu partit deu candidat.
1036291	oci	A la debuta, la Meg avèva lo mau de casa.
1036292	oci	Un policièr l'a pres.
1036294	oci	Balha-me la sau, te pregui.
1036298	oci	N'ac farèi pas mei.
1036300	oci	Ac farèi amb plaser.
1036304	oci	N'èri pas capable d'escriure lo numero de la placa.
1036307	oci	Es estada inconscienta tres jorns.
1036308	oci	Maman li crompèc una bèla monaca.
1036314	oci	Las blagas m'agradan.
1036315	oci	Anarèi a la mar, e tu, anaràs a l'escòla.
1036317	oci	Qu'ei lo cap deu men departament.
1036318	oci	Que't pregui de sèder sus aquera cadiera e d'aténguer.
1036321	oci	Estoc tan aimable de'ns miar sus l'iscla dab lo son batèu.
1036323	oci	Quins espòrts t'agradan ?
1036328	oci	Lo gojat gitèc ua pèira.
1036331	oci	Ei tornat a la botiga.
1036332	oci	Aquò qu'ei un líber interessant.
1036336	oci	Conéisher ua lenga ei ua causa, l'ensenhar ei un'auta.
1036339	oci	Lo parlaire ensagèc de honhar lo monde a la susmauta.
1036341	oci	Ier la lua èra au plen.
1036343	oci	E son líbers de Kenji ?
1036347	oci	Pas degun qui a aperat lo Cristòfe Colom "Cris" a viscut ent'ac hèr un dusau còp.
1036349	oci	S'ei perdut lo parapluja un còp de mei.
1036351	oci	Pr'amor que lo monde sus tèrra parla pas la medisha lenga, hèra eforç qu'ei consacrat a l'arrevirada.
1036353	oci	Lo tòm èra tan desgovernat que's deishèc l'aparelh fòto hens lo bus.
1036354	oci	Quanqu'un coneish lo nom deu praube defunt ?
1036357	oci	Lo Tòm qu'ei dejà aquí, mès lo Bill n'ei pas enqüèra arribat.
1036360	oci	Ei hèra aimable de vosta part.
1036367	oci	S'avièn de d'ora de paur de mancar lo trin.
1036373	oci	La companhia d'aviacion a emplegat la mea sòr e adara qu'ei assisteta d'avion.
1036376	oci	Te cau portar lo passapòrt a la banca.
1036377	oci	En quina direccion anàvan ?
1036380	oci	De cap a on anàvan ?
1036384	oci	Am decidit per votacion.
1036386	oci	La Mamair a rason.
1036390	oci	Ei ric. De mei, a bona educacion.
1036394	oci	A vergonha que son pair ei praube .
1036396	oci	Entà díser la vertat, qu'en soi hart.
1036400	oci	La gojat de la quau t'èi parlat demòra aquí.
1036402	oci	De qué a dit ?
1036407	oci	Las vertuts deverén estar sòrs tot com los vicis son hrairs.
1036409	oci	En tot passejar peu parc, qu'estoi entercalhat per un vièlh coble.
1036412	oci	Lo batèu de New-York va arribar lèu.
1036414	oci	Lo vaishèth de New-York va arribar lèu.
1036416	oci	Era pren un banh cada matin.
1036418	oci	Que'vs pregui, venguètz a'm veire deman.
1036423	oci	Chebitegèc mots carinhós a soas aurelhas.
1036425	oci	Digatz ! Quin vas ?
1036430	oci	Un pauc d'aiga, que'vs pregui.
1036528	oci	Qu'em desconecti, me'n vau prénguer ua docha.
1036530	oci	Te cau tribalhar hòrt.
1036533	oci	La Maria a arcastat au Joan d'aver deishat los dròlles shens de susvelhança.
1036535	oci	Poderí utilizar la vòsta veitura uei ?
1036538	oci	Ne'm vòli pas balhar faus espèrs.
1036540	oci	Ei estudiant.
1036541	oci	N'èi pas encontrat degun aquiu.
1036542	oci	Que crèsen a ua vida arron de la mòrt.
1036543	oci	Que caminava de cap a la mar.
1036544	oci	Parlar l'anglés n'ei pas aisit, mès ei interessant.
1036547	oci	La cramba de la Elèna qu'ei tostemps neta.
1036549	oci	Pr'amor cambias shens de cès la toa adreça electronica ?
1036550	oci	Un còp l'arriu traversat, ès en seguretat.
1036552	oci	Que't prègui de portar aiga mei cauda.
1036554	oci	Pr'amor apèra tan rarament sa sòr ?
1036555	oci	Qu'aima aqueste gat blanc gaireben com au son hrair.
1036556	oci	Qu'atendoi longtemps lo darrèr bus.
1036557	oci	Ne s'ausís pas mei brut hens l'escòla.
1036560	oci	Que'vs estauvii los detalhs.
1036562	oci	N'escota pas tampauc la mair deu son marit.
1036564	oci	As besonh d'ua huèlha de papèr entad escriure ua lètra ?
1036568	oci	Vau melhor qu'arèstes de còser ueus.
1036569	oci	Qu'ei un endret de hòus, aquí !
1036571	oci	Que't cau demandar lo vertadièr nom d'aquesta causa.
1036572	oci	Ne ditz pas arren en esperanto au nòste hilh.
1036573	oci	Los mens uelhs que'm hèn mau, per astre lo men cap non pas.
1036574	oci	Era ei contenta pr'amor l'an balhat bèras flors quan èra malauta.
1036575	oci	Óc, drom enqüèra a maugrat de la lutz.
1036577	oci	Qu'ei ua vertadièra hòla, aquesta !
1036578	oci	Adiu, quin sortir deu burèu ?
1036579	oci	E'ns podèm ahidar en eth ?
1036580	oci	Me soi enganat : lo temps èra beròi dissabte.
1036581	oci	N'i a pas cap problèma, tot va plan.
1036582	oci	Susquetot dimarç, la nueit èra shens lua.
1036583	oci	Bona nueit, espèri que seratz prèsts deman.
1036584	oci	Per exemple : adara la mar qu'ei tranquilla.
1036586	oci	Totun, pas nada fòto n'ei pas amusanta.
1036587	oci	La vila qu'ei entre la montanha e un arriu larg.
1036588	oci	Per malastre, ua part de l'arrelòtge ei petat.
1036589	oci	On son los comuns ? Ad esquèrra.
1036590	oci	Lo vièlh vaishèth èra plen de peish.
1036591	oci	I a quaquarren darrèr, non pas ?
1036593	oci	Que's desvirèc de jo entad escóner ua lagrema qui arriulèc sus la soa gauta.
1036595	oci	Sovent lo monde cad a l'entorn d'aqueth vilatge.
1036597	oci	Compliments, dab qui as hèit aquò ?
1036600	oci	Adiu, quin vas ? Mei bon, gràcia au sorelh !
1036602	oci	Que barrèc totas las hinèstras a causa deu vent.
1036603	oci	Hèra ausèth que volan hens lo cèu blau.
1036607	oci	Las hemnas enmaliciadas que sortiscon de l'aeropòrt.
1036608	oci	Mercés, mès ne fumi pas. D'arren.
1036609	oci	Quin la gojata s'ei estancada dabans la gara ?
1036611	oci	Vau ensajar de prénguer lo balon shens qu'ac arremerqui.
1036613	oci	Tròp tard, n'am pas mei dinèrs.
1036615	oci	Lo musicaire a hèra amics.
1036616	oci	N'èi pas pro de temps entà demorar a costat deu restaurant.
1036619	oci	Qu'a longs pèus néguers, mès benlèu ei maridada.
1036620	oci	Lo son roman ei tròp mauaisit entà jo.
1036621	oci	Dimèrcs anaram amassa au cinèma.
1036622	oci	On vas atau ? A man dreta.
1036624	oci	Ne hè pas arren d'aute que comptar las moscas.
1036625	oci	Paucs dròlles cantan mau.
1036626	oci	Lavetz, que comencèi de comprénguer.
1036628	oci	Damisèla, coneishètz lo prètz d'aquestas cauçuras ?
1036633	oci	Se bastís ua pòsta de las lèdas au miei de la plaça.
1036634	oci	Totis los cans qui son joens córren viste.
1036635	oci	Lo men mètge ei ric, mès tribalha hèra.
1036636	oci	Avisa't ! Deisha pas au luenh lo ton tindarèu.
1036645	oci	La setmana passada, qu'èi lejut un líber hèra interessant.
1036646	oci	Qu'ei lo son gran hrair tot cagat.
1036647	oci	Tota la familia demora aquiu hens un petit apartament cascant.
1036648	oci	Qui ei lo taure hens lo tropèth ?
1036649	oci	Aquí, degun loga pas un gran ostau vueit.
1036650	oci	Hens ua ora, totis que jogaràn a l'endehens.
1036651	oci	Per exemple, de ser mangi pas que pan dab bon hromatge.
1036652	oci	Daubrís d'abòrd la pòrta e entra se los tons piès son secs.
1036653	oci	Quin as l'idèia de tornar tà casa ?
1036654	oci	A la prima, lo pastenc erbassut qu'atenèva lo tropèth.
1036655	oci	Ne's pòt pas m'aja vist ad ua hèsta.
1036656	oci	Qu'anava sovent nadar hens aqueth arriu.
1036657	oci	Me'n vau taus Estats-Units a dètz oras.
1036658	oci	Que portava cauçuras blancas.
1036659	oci	Comenci de'm sentir plan quan parli lo chinés.
1036660	oci	Fin finau qu'a aprés la leçon.
1036662	oci	Aquestes parpalhons que son hèra rares hens nòste país.
1036664	oci	L'encausa deu halhèr n'ei pas conegut.
1036665	oci	La qualitat de l'arrevirada se melhorèc.
1036667	oci	As ausit los darrèrs clacassís ?
1036668	oci	Pas nada de meas duas sòrs ne son pas maridadas.
1036669	oci	Quin líber que sia anaraà.
1036670	oci	Te cau purmèr parlar d'aquò dab los pairs.
1036671	oci	Quen's devem ahidar au president.
1036672	oci	Aquesta iniciativa vòl encoratjar l’escritura en occitan.
1036675	oci	As vist aqueste film ?
1036676	oci	Volerí demorar en America.
1036678	oci	Qu'èi pres lo trin de dètz oras e mièja, lo qui èra en retard de dètz minutas.
1036679	oci	Lo papèr brutla lèu.
1036680	oci	Èri trucat peu policièr.
1036681	oci	Ne sabi pas çò qui l'ei arribat.
1036682	oci	Despassa las limitacions de velocitat.
1036683	oci	Èra agradiu de't tornar véser.
1036684	oci	Quant de temsp aquò dura ?
1036685	oci	Soi japonés, mès ne demòri pas au Japon.
1036687	oci	Tròvi que la Magdalena ei plan beròia.
1036689	oci	Tribalhas a Milan.
1036690	oci	Escotatz çò que ditz lo regent.
1036692	oci	Quina emission de television t'agrada mei ?
1036693	oci	Lo son sol plasèr ei d'escotar musica.
1036694	oci	Londres ei lor dusau "a casa".
1036695	oci	Que'u coneishi au Joan.
1036698	oci	Dison qu'Omer èra òrb.
1036699	oci	Me'n vau anar au Japon en agost dab la mea amiga.
1036701	oci	Que'u demandarèi se vòu i nar.
1036703	oci	Se los líbers n'existivan pas, la vida seré avegiva.
1036704	oci	Uei n'am pas escòla.
1036709	oci	I a un telefòne hens la mea cramba.
1036712	oci	Que barrèc la pòrta.
1036715	oci	E Mamà polha lo shivau ?
1036716	oci	A melhorat l'aparelh.
1036719	oci	Espèri qu'auràs un aniversari esmiraglant !
1036721	oci	L'aute ne fonciona pas.
1036723	oci	Que pòt estar ua demanda pèga, mès qui ei lo meu hòrt, un tigre o un leon ?
1036726	oci	Lo halhèr causèc la panica au teatre.
1036728	oci	Lo caminau èra encombrat de veituras.
1036735	oci	Avèvi 13 ans quan soi cadut amorós d'ua gojata peu purmèr còp.
1036736	oci	Lo spassagèr devon de tira pujar au trin.
1036737	oci	I a hèra vilas anticas en Itàlia. Ròma e Venècia per exemple.
1036740	oci	Que'vs prègui d'arrevirar aqueste tèxte japonés en francés.
1036741	oci	N'èi pas minjat arren d'aute sonque pan e boder.
1036742	oci	Èi trobat la clau qui cercavi.
1036744	oci	Los paubres ne m'agradan pas, ne pensan pas sonqu'aus dinèrs.
1036745	oci	Non, mercés.
1036746	oci	Quin gausas díser aquò ?
1036747	oci	Que't hèi tè.
1036748	oci	La gara n'ei pas luenh d'aquí.
1036749	oci	Quan lo Pèir se lhevèc, lo Joan avèva dejà deishat l'ostau.
1036750	oci	Atz dejà aprés de tutar lo vriulon ?
1036751	oci	Ei dessenat. N'i auré pas sonque un pèc entà créser aquò.
1036752	oci	N'ei pas un subjècte de trufada.
1036753	oci	E podi dromir dehòra ?
1036754	oci	Èi dromit plan tota la nueit.
1036755	oci	Qu'èi hèra aimat d'anar au cinèma.
1036756	oci	Èran encuentats.
1036757	oci	Lo son roman navèth vau la pena d'estar lejut.
1036758	oci	Aqueth parc qu'ei un paradís entau dròlles.
1036759	oci	Qu'arrestèc de léger lo jornau.
1036760	oci	Era ne volèva pas que sortissi dab autas hemnas.
1036761	oci	Ajudas Dauna Hansson ?
1036762	oci	Quan és tornat deu ton viatge ?
1036763	oci	E atz questions ?
1036764	oci	Ua gròssa bèstia huejoc deu zoo.
1037722	oci	Aqueste hèit muisha qu'ei aunèste.
1037723	oci	Aqueste hèit muisha que la Tèrra vira a l'entorn deu sorèlh.
1037725	oci	Aqueste hèit que'ns muisha qu'ei inocent.
1037727	oci	Aqueste accident n'a pas arren de véser dab jo.
1037728	oci	Ètz responsable d'aqueste accident.
1037729	oci	I avèva mei d'ua rason ad aqueste accident.
1037730	oci	Haut o baish mila personas estón tuadas en aqueste accident.
1038137	oci	Ei vengut a Londres entad estudiar l'anglés.
1038138	oci	Los Indians an inventat las cigaretas ?
1038140	oci	Reserva lo ton vòl lèu pr'amor los vòls se plean a l'entorn de Nadau.
1038145	oci	On èras la nueit passada ?
1038151	oci	Qu'ei dus còps mei vièlh qu'era.
1038153	oci	Pr'amor a hèit ua causa atau ?
1038163	oci	Las estelas blancas lugrejan mei que non pas las arrojas.
1038280	oci	Ei tan gran !
1038281	oci	Ei tan gròs !
1038282	oci	Ei tan grana !
1038283	oci	Ei tan gròssa !
