1034232	oci	Costarà haut o baish cent mila iens.	Batko	2011-08-09 11:55:19	2011-08-09 11:55:19
1034236	oci	As fait al tenis ier ?	Batko	2011-08-09 11:55:56	2011-08-09 11:55:56
1034240	oci	Parla-me de ton projècte.	Batko	2011-08-09 11:56:21	2011-08-09 11:56:21
1034244	oci	Soi solet.	Batko	2011-08-09 11:56:44	2011-08-09 11:56:44
1034249	oci	Es un drollet intelligent.	Batko	2011-08-09 11:57:44	2011-08-09 11:57:44
1034265	oci	Lo ton debaish a un trauc.	Batko	2011-08-09 12:00:21	2011-08-09 12:00:21
1034269	oci	Los corses a l'escòla coménçan a ueit oras e mieja.	Batko	2011-08-09 12:01:18	2011-08-09 12:01:18
1034274	oci	Ditz-me lo subjècte de vòste projècte.	Batko	2011-08-09 12:03:02	2012-03-11 19:09:41
1034276	oci	Vòste projècte qu'es cabussader.	Batko	2011-08-09 12:04:02	2011-08-09 12:04:02
1034278	oci	Èro fòrça cansat aneit.	Batko	2011-08-09 12:04:36	2011-08-09 12:04:36
1034279	oci	T'aimi.	Batko	2011-08-09 12:04:54	2011-08-09 12:04:54
1034282	oci	Ta conclusion es fòrça discutibla.	Batko	2011-08-09 12:06:21	2011-08-09 12:06:21
1034285	oci	M'agradaré d'anar un jorn en America.	Batko	2011-08-09 12:06:44	2011-08-09 12:06:44
1034287	oci	I a fòrça vertat dins çò que dises.	Batko	2011-08-09 12:07:24	2011-08-09 12:07:24
1034292	oci	Me podi pas maginar çò que dises.	Batko	2011-08-09 12:08:54	2011-08-09 12:08:54
1034294	oci	Çò que disetz n'a pas cap sens.	Batko	2011-08-09 12:10:31	2011-08-09 12:10:31
1034295	oci	Me cal l'ajudar.	Batko	2011-08-09 12:10:54	2011-08-09 12:10:54
1034296	oci	Los pairs escotan.	Batko	2011-08-09 12:11:15	2011-08-09 12:11:15
1034299	oci	Çò que dises n'a pas cap sens.	Batko	2011-08-09 12:12:06	2011-08-09 12:15:24
1034301	oci	Deisha la cramba en òrdi.	Batko	2011-08-09 12:13:40	2011-08-09 12:15:37
1034304	oci	A una bicicleta.	Batko	2011-08-09 12:13:58	2011-10-03 09:06:16
1034305	oci	A uns amics dins aquela vila.	Batko	2011-08-09 12:14:22	2011-08-09 12:14:38
1034308	oci	A una bicileta.	Batko	2011-08-09 12:16:36	2011-08-09 12:16:36
1034316	oci	Mon passatemps es tocar lo piano.	Batko	2011-08-09 12:21:45	2011-08-09 12:21:45
1034317	oci	Sénher Smith es sensible a aqueste mena de critica.	Batko	2011-08-09 12:22:38	2011-08-09 12:22:38
1034438	oci	Pr'amor s'ès lhevat tan de d'ora ?	Batko	2011-08-09 13:53:53	2011-08-09 13:53:53
1034439	oci	Soi mei pichon que vosautes.	Batko	2011-08-09 13:54:59	2011-08-09 13:54:59
1034440	oci	Èi apelat lo men filh abans de pujar dins l'avion per li díser de me vénguer quérrer a l'aeropòrt.	Batko	2011-08-09 13:56:53	2011-08-09 13:57:03
1034442	oci	Lo president es de costuma acompanhat per sa femna quan se'n va a l'estrangèr.	Batko	2011-08-09 13:58:22	2011-08-09 13:58:22
1034443	oci	La sola causa que podèm far, es aténguer la polícia.	Batko	2011-08-09 13:59:53	2011-08-09 13:59:53
1034444	oci	Pr'amor as fèit aquò ?	Batko	2011-08-09 14:00:24	2011-08-09 14:00:24
1034445	oci	Ela pòt nadar tan viste com son fraire.	Batko	2011-08-09 14:00:57	2011-08-09 14:00:57
1034447	oci	Ne sabi pas quan va vénguer aquí.	Batko	2011-08-09 14:02:46	2011-08-09 14:02:46
1034449	oci	I a quicòm que truca a sa calculadera.	Batko	2011-08-09 14:03:51	2011-08-09 14:04:28
1034450	oci	Lo grop èra compausat de regents e d'estudiants.	Batko	2011-08-09 14:05:07	2011-08-09 14:05:07
1034451	oci	Com es lo temps per aquiu ?	Batko	2011-08-09 14:05:37	2011-08-09 14:05:37
1034452	oci	Totas las fuèlhas de l'àrber son vengudas jaunas.	Batko	2011-08-09 14:06:07	2011-08-09 14:06:07
1034453	oci	Bevi lo café solament shens de sucre.	Batko	2011-08-09 14:06:34	2011-08-09 14:06:34
1034454	oci	"Com se passa ?" "Fòrça plan. Lo revengut e lo profièit pujan regularament."	Batko	2011-08-09 14:08:20	2011-08-09 14:08:20
1034455	oci	Èi una dolor au piech.	Batko	2011-08-09 14:09:03	2011-08-09 14:09:03
1034456	oci	Lo cors d'aleman comença lo 5 d'octobre.	Batko	2011-08-09 14:09:29	2011-08-09 14:09:36
1034457	oci	Va vénguer fòrça mei caud en març.	Batko	2011-08-09 14:10:01	2011-08-09 14:10:01
1034458	oci	Que sia fèit de tira.	Batko	2011-08-09 14:10:34	2011-08-09 14:10:34
1034459	oci	Soi urós que pòditz vénguer. Vos pregui, siitz com a casa.	Batko	2011-08-09 14:11:54	2011-08-09 14:11:54
1034460	oci	De qué fas ?	Batko	2011-08-09 14:12:15	2011-08-09 14:12:31
1034462	oci	Òc, vos pregui.	Batko	2011-08-09 14:13:10	2011-08-09 14:13:10
1034463	oci	L'avèm vist.	Batko	2011-08-09 14:13:38	2011-08-09 14:13:38
1034465	oci	Mon paire demora e trabalha a Tòquio.	Batko	2011-08-09 14:14:27	2011-08-09 14:14:27
1034466	oci	Soi maridada.	Batko	2011-08-09 14:14:53	2011-08-09 14:14:53
1034467	oci	Cau 10 minutas per anar a la gara.	Batko	2011-08-09 14:15:16	2011-08-09 14:15:16
1034469	oci	L'èi apelat, mès la linha èra encuentada.	Batko	2011-08-09 14:17:31	2011-08-09 14:17:31
1034470	oci	Se son maridats la devarada passada.	Batko	2011-08-09 14:18:08	2011-08-09 14:18:08
1034471	oci	As espiat lo film de vaquèr anueit ?	Batko	2011-08-09 14:18:53	2011-08-09 14:18:53
1034473	oci	Se botas mei fuèlhas de tè dins lo topinòt, lo tè aurà un gost melhor.	Batko	2011-08-09 14:20:41	2011-08-09 14:20:41
1034489	oci	Me cau l'ajudar.	Batko	2011-08-09 14:42:48	2011-08-09 14:42:48
1034491	oci	Èi convinçut lo John de se far véser pel mètge.	Batko	2011-08-09 14:44:12	2011-08-09 14:44:12
1034492	oci	Luenh dels ueilhs, luenh del còr.	Batko	2011-08-09 14:44:52	2011-08-09 14:44:52
1034493	oci	N'a pas podut lo convéncer de tornar a casa.	Batko	2011-08-09 14:45:43	2011-08-09 14:45:43
1034495	oci	Après la guèrra, la Bretanha Grana avèva fòrça colonias.	Batko	2011-08-09 14:46:40	2011-08-09 14:46:40
1034497	oci	S'es exprimit d'un biais clar.	Batko	2011-08-09 14:47:32	2011-08-09 14:47:32
1034499	oci	La campana de la glèisa abança de tres minutas de mei cada setmana.	Batko	2011-08-09 14:48:32	2011-08-09 14:48:32
1034500	oci	Per malastre, devèvi me lhevar fòrça de d'ora cada matin.	Batko	2011-08-09 14:49:09	2011-08-09 14:49:25
1034501	oci	Neurissem tres crabas.	Batko	2011-08-09 14:50:48	2011-08-09 14:50:48
1034502	oci	A agut astre de tornar trobar lo líber qu'avèva perdut.	Batko	2011-08-09 14:51:44	2011-08-09 14:51:44
1034503	oci	Am ausit lo gojat qui tutava lo vriulon.	Batko	2011-08-09 14:52:25	2011-08-09 14:52:25
1034504	oci	Soi pas jamei estat en çò de l'oncle.	Batko	2011-08-09 14:52:55	2011-08-09 14:53:06
1034505	oci	Lo cantaire n'es pas conegut sonque au Japon, mès tamben en Euròpa.	Batko	2011-08-09 14:53:57	2011-08-09 14:53:57
1034506	oci	Èri al cinèma.	Batko	2011-08-09 14:54:32	2011-08-09 14:54:32
1034509	oci	Son esparvolats e n'an pas encara consciéncia del dangèr.	Batko	2011-08-09 14:56:08	2011-08-09 14:56:08
1034512	oci	La màfia utiliza gasanhas legaus coma paréisher.	Batko	2011-08-09 14:57:59	2011-08-09 14:57:59
1034513	oci	De fèit, n'a pas remarcat la diferença.	Batko	2011-08-09 14:58:38	2011-08-09 14:58:38
1034514	oci	Crompa urgentament las causas necessàrias.	Batko	2011-08-09 14:59:31	2011-08-09 14:59:31
1034518	oci	Dejuni a set oras.	Batko	2011-08-09 15:00:19	2011-08-09 15:00:19
1034519	oci	Un cò solet, plorè de tot son còr.	Batko	2011-08-09 15:00:52	2011-08-09 15:00:52
1034523	oci	A un gat blanc.	Batko	2011-08-09 15:03:28	2011-08-09 15:03:28
1034524	oci	Aimi l'occitan.	Batko	2011-08-09 15:04:01	2011-08-09 15:04:01
1034525	oci	L'occitan m'agrada.	Batko	2011-08-09 15:04:12	2011-08-09 15:04:12
1034528	oci	Se vòs estar liure, destrusís ton finestron.	Batko	2011-08-09 15:05:35	2011-08-09 15:05:35
1034534	oci	Demori au Japon.	Batko	2011-08-09 15:08:44	2011-08-09 15:08:57
1034538	oci	Aqueste bus va a Minsk.	Batko	2011-08-09 15:09:56	2011-08-09 15:09:56
1034539	oci	Dejos la taula i a una poma.	Batko	2011-08-09 15:10:31	2011-08-09 15:10:31
1034543	oci	Mingi una poma.	Batko	2011-08-09 15:11:13	2011-08-09 15:11:13
1034545	oci	Sus la taula i a una poma.	Batko	2011-08-09 15:11:35	2011-08-09 15:11:35
1034546	oci	Aquestas pomas son bèlas.	Batko	2011-08-09 15:12:01	2011-08-09 15:12:01
1034548	oci	Torna lèu.	Batko	2011-08-09 15:12:39	2011-08-09 15:12:39
1034550	oci	Los a cercat cinc oras.	Batko	2011-08-09 15:13:27	2011-08-09 15:13:27
1034552	oci	Èra una nueit escura, shens de luna.	Batko	2011-08-09 15:13:59	2011-08-09 15:14:33
1034662	oci	Èi decidit de li díser que l'aimi.	Batko	2011-08-09 16:50:11	2011-08-09 16:50:11
1034663	oci	N'èi pas vist res.	Batko	2011-08-09 16:50:27	2011-08-09 16:50:27
1034664	oci	Sons uelhs escurs m'agradan.	Batko	2011-08-09 16:51:10	2011-08-09 16:51:10
1034666	oci	Ne t'aveja pas de far cada jorn la medisha causa ?	Batko	2011-08-09 16:52:09	2011-08-09 16:52:09
1034668	oci	Arribava au moment quan nos n'anavam.	Batko	2011-08-09 16:52:48	2011-08-09 16:53:04
1034670	oci	Lo pan se fa cóser dins un forn.	Batko	2011-08-09 16:53:57	2011-08-09 16:53:57
1034671	oci	Pòrta-me un veire d'aiga.	Batko	2011-08-09 16:54:43	2011-08-09 16:54:43
1034672	oci	Pòrta-me un tròç de greda.	Batko	2011-08-09 16:55:14	2011-08-09 16:59:40
1034673	oci	Podi charrar amb lo Pèir ?	Batko	2011-08-09 16:55:40	2011-08-09 16:55:54
1034676	oci	La cinta de securitat serví pas a res. N'a pas jamei sauvat la vida d'un chinés au volan ! Bon, cau díser que se la botan pas ...	Batko	2011-08-09 16:58:19	2011-08-09 16:58:19
1034677	oci	Pòrta-me dus tròces de greda.	Batko	2011-08-09 16:58:45	2011-08-09 16:59:13
1034678	oci	Ne vesoi pas arren.	Batko	2011-08-09 17:00:03	2011-08-09 17:00:38
1034679	oci	Es l'ómi qu'as encontrat l'aute jorn.	Batko	2011-08-09 17:01:32	2011-08-09 17:01:32
1034680	oci	Lo dimenge ne soi pas jamei a casa.	Batko	2011-08-09 17:01:57	2011-08-09 17:01:57
1034681	oci	N'èi pas nat gat.	Batko	2011-08-09 17:02:10	2011-08-09 17:02:39
1034682	oci	Estó alebat mentre la batalha.	Batko	2011-08-09 17:03:24	2011-08-09 17:03:24
1034683	oci	Sèm desolat de vos poder pas ajudar.	Batko	2011-08-09 17:04:11	2011-08-09 17:04:11
1034685	oci	Ela me manca tant.	Batko	2011-08-09 17:04:46	2011-08-09 17:05:15
1034687	oci	L'espòrt nos manteng en fòrma.	Batko	2011-08-09 17:05:34	2011-08-09 17:05:34
1034688	oci	N'i a pas cap sabon.	Batko	2011-08-09 17:05:53	2011-08-09 17:05:53
1034689	oci	La prima es passada e l'estiu comença.	Batko	2011-08-09 17:06:22	2011-08-09 17:06:22
1034690	oci	As dinèrs ?	Batko	2011-08-09 17:06:36	2011-08-09 17:06:36
1034695	oci	Lo Nicolau rajava mentre l'Angèla se plapava las mans amb lo carbon.	Batko	2011-08-09 17:08:37	2011-08-09 17:08:37
1034698	oci	N'èi gaireben pas nada moneda amb jo.	Batko	2011-08-09 17:09:34	2011-08-09 17:09:34
1034699	oci	N'encapegi pas l'esculptura modèrna.	Batko	2011-08-09 17:10:08	2011-08-09 17:11:12
1034702	oci	Vau melhor que me lo disis adara.	Batko	2011-08-09 17:12:16	2011-08-09 17:12:16
1034703	oci	Dins lo zoo i a tamben orses bruns.	Batko	2011-08-09 17:12:45	2011-08-09 17:12:45
1034705	oci	Èi estat forçat d'estudiar l'espanhòu.	Batko	2011-08-09 17:13:29	2011-08-09 17:13:29
1034706	oci	Los italians bévon pas jamei cafè.	Batko	2011-08-09 17:13:54	2011-08-09 17:14:23
1034708	oci	Contra la peguessa n'i a pas nada potinga.	Batko	2011-08-09 17:15:26	2011-08-09 17:15:26
1034709	oci	Lo Sénher Johnson es aquí ?	Batko	2011-08-09 17:15:48	2011-08-09 17:15:48
1034710	oci	Aquò ne va pas far mau.	Batko	2011-08-09 17:16:08	2011-08-09 17:16:08
1034711	oci	Lo venguerèi quérrer a conc oras.	Batko	2011-08-09 17:16:44	2011-08-09 17:16:44
1034712	oci	Aprengui de picar a la maquina.	Batko	2011-08-09 17:17:06	2011-08-09 17:17:06
1034713	oci	Com s'èra estancat de plàver, se n'anè passejar.	Batko	2011-08-09 17:18:05	2011-08-09 17:18:05
1034715	oci	Èi pervist d'anar deman a Hokkaido.	Batko	2011-08-09 17:18:39	2011-08-09 17:18:39
1034716	oci	Se maridè aquela femna.	Batko	2011-08-09 17:19:33	2011-08-09 17:19:33
1034717	oci	Estó sonque per astre se ganhè lo jòc.	Batko	2011-08-09 17:20:47	2011-08-09 17:20:47
1034718	oci	Joan s'amanejava tant que n'avèva pas cap temps per parlar.	Batko	2011-08-09 17:21:27	2011-08-09 17:21:27
1034719	oci	Que cadoc au varat.	Batko	2011-08-09 17:21:52	2011-08-09 17:21:52
1034721	oci	Podi aver vostre nom ?	Batko	2011-08-09 17:22:09	2011-08-09 17:22:09
1034722	oci	Fa-me plaser e escriu aquela dissertacion per ieu.	Batko	2011-08-09 17:23:01	2011-08-09 17:23:01
1034723	oci	Vaquí un present per ton aniversari.	Batko	2011-08-09 17:23:38	2011-08-09 17:23:38
1034724	oci	Lo sorelh que capbussèc darrèr lo pè deu cèu e se hascoc escur.	Batko	2011-08-09 17:24:31	2011-08-09 17:24:31
1034725	oci	Soi contra la guèrra.	Batko	2011-08-09 17:24:55	2011-08-09 17:25:04
1034726	oci	Soi pas acostumat de'm lhevar de d'ora.	Batko	2011-08-09 17:25:56	2011-08-09 17:25:56
1034727	oci	Sembra estar amorosa de mon fraire.	Batko	2011-08-09 17:26:21	2011-08-09 17:26:21
1034728	oci	Adara, es fotut.	Batko	2011-08-09 17:26:36	2011-08-09 17:26:36
1034729	oci	Los dròlles se n'anèn jogar defòra.	Batko	2011-08-09 17:27:13	2011-08-09 17:27:13
1034730	oci	Es lo perqué de sa mauescaduda.	Batko	2011-08-09 17:27:45	2011-08-09 17:27:45
1034731	oci	Espèri qu'aquò te va agradar.	Batko	2011-08-09 17:28:33	2011-08-09 17:28:33
1034732	oci	Espèri qu'aquò va vos agradar.	Batko	2011-08-09 17:29:04	2011-08-09 17:29:04
1034733	oci	Era tuta la guitarra.	Batko	2011-08-09 17:29:28	2011-08-09 17:29:28
1034734	oci	M'agradaré d'estar ric.	Batko	2011-08-09 17:29:48	2011-08-09 17:29:48
1034735	oci	Èi besonh d'un bon parelh de clucas de sorelh.	Batko	2011-08-09 17:30:26	2011-08-09 17:30:26
1034736	oci	Te pregui, ne m'interomp pas quan parli.	Batko	2011-08-09 17:31:43	2011-08-09 17:31:43
1034737	oci	La Jana qu'es mei escairida que non pas la Susana.	Batko	2011-08-09 17:32:42	2011-08-09 17:32:42
1034738	oci	Sèm los sons filhs.	Batko	2011-08-09 17:33:07	2011-08-09 17:33:07
1034740	oci	Que'm ahidèi ad eth.	Batko	2011-08-09 17:34:56	2011-08-09 17:34:56
1034743	oci	L'òmi que sautèc per dessús l'arriulet.	Batko	2011-08-09 17:36:28	2011-08-09 17:36:28
1034747	oci	Èi l'impression de l'aver dejà incontrada en quauque endret.	Batko	2011-08-09 17:37:57	2011-08-09 17:38:13
1034748	oci	Quan ès arribat ?	Batko	2011-08-09 17:38:43	2011-08-09 17:38:43
1034751	oci	Torna me balhar la benda deman, te pregui.	Batko	2011-08-09 17:39:50	2011-08-09 17:39:50
1034752	oci	Per la fin que toquèm la nòsta tòca.	Batko	2011-08-09 17:41:00	2011-08-09 17:41:00
1034753	oci	Sembras fòrça cansat.	Batko	2011-08-09 17:41:27	2011-08-09 17:41:27
1034756	oci	Me lavèi los caishaus, me pientèi los pèus.	Batko	2011-08-09 17:42:23	2011-08-09 17:42:23
1034758	oci	Fai tot çò que ditz.	Batko	2011-08-09 17:42:43	2011-08-09 17:42:43
1034761	oci	Com es lo temps uei ?	Batko	2011-08-09 17:47:44	2011-08-09 17:47:44
1034762	oci	As un tindarèl ?	Batko	2011-08-09 17:50:04	2011-08-09 17:50:04
1034763	oci	Atz un tindarèl ?	Batko	2011-08-09 17:50:15	2011-08-09 17:50:15
1035459	oci	Vertadierament ne sabes pas nadar ?	Batko	2011-08-10 11:09:46	2011-08-10 11:09:46
1035462	oci	Desbromba d'atupar la lutz.	Batko	2011-08-10 11:10:41	2011-08-10 11:10:41
1035467	oci	Trobèc las soas claus e dobriscoc la pòrta.	Batko	2011-08-10 11:11:34	2011-08-10 11:11:34
1035471	oci	Tribalhi tota la jornada e totun podi pas progesaar.	Batko	2011-08-10 11:12:01	2011-08-10 11:12:01
1035475	oci	Un òmi viu pas sonque la soa vida personau com individu, mès tamben conscientament o inconscientament, la vida de la soa epòca e deus sons contemporanèus.	Batko	2011-08-10 11:14:27	2011-08-10 11:14:27
1035510	oci	Es possible de prénguer una naveta de l'aeropòrt a l'ostalaria ?	Batko	2011-08-10 11:22:52	2011-08-10 11:22:52
1035516	oci	La veitura de Jack es un modèle recent.	Batko	2011-08-10 11:24:29	2011-08-10 11:24:29
1035519	oci	Èi besonh d'ajuda medicau, s'agís d'un cas extrème.	Batko	2011-08-10 11:25:39	2011-08-10 11:25:39
1035521	oci	Aquò es la vida.	Batko	2011-08-10 11:26:03	2011-08-10 11:26:03
1035523	oci	Cerquè un endret per dromir.	Batko	2011-08-10 11:26:55	2011-08-10 11:26:55
1035524	oci	Nos cau estar prèsts per tota escadença.	Batko	2011-08-10 11:27:45	2011-08-10 11:27:45
1035526	oci	Fa nueit mès dormi pas.	Batko	2011-08-10 11:28:13	2011-08-10 11:28:22
1035530	oci	Mon gat a gahat una ensorelhada.	Batko	2011-08-10 11:30:13	2011-08-10 11:30:13
1035531	oci	Espièm longament las possibilitats.	Batko	2011-08-10 11:30:46	2011-08-10 11:30:46
1035533	oci	La curiositat es mei fòrta que non pas la prudéncia.	Batko	2011-08-10 11:31:20	2011-08-10 11:31:20
1035534	oci	DEverés dormir.	Batko	2011-08-10 11:31:50	2011-08-10 11:31:50
1035537	oci	Aquela flor es la mei bèla de totas las flors.	Batko	2011-08-10 11:33:50	2011-08-10 11:33:50
1035538	oci	Benlèu deman va nevar.	Batko	2011-08-10 11:34:15	2011-08-10 11:34:15
1035539	oci	Soi segur.	Batko	2011-08-10 11:34:38	2011-08-10 11:34:38
1035541	oci	Com t'apèlas ?	Batko	2011-08-10 11:34:56	2011-08-10 11:34:56
1035542	oci	Fuma pas.	Batko	2011-08-10 11:35:14	2011-08-10 11:35:14
1035543	oci	Totas las lampas son pas magicas.	Batko	2011-08-10 11:35:38	2011-08-10 11:35:38
1035545	oci	Creses, tu, aus fantaumas ?	Batko	2011-08-10 11:36:29	2011-08-10 11:36:29
1035546	oci	Es un tè deus fòrça bons.	Batko	2011-08-10 11:37:01	2011-08-10 11:37:01
1035548	oci	Aqueste tè es fòrça bon.	Batko	2011-08-10 11:37:24	2011-09-12 08:43:39
1035550	oci	Am besonh d'aquests dinèrs.	Batko	2011-08-10 11:37:59	2011-08-10 11:37:59
1035551	oci	Benlèu una tassa de cafè caud ?	Batko	2011-08-10 11:38:28	2011-09-25 17:58:47
1035553	oci	Sabi pas aquò.	Batko	2011-08-10 11:38:52	2011-08-10 11:38:52
1035554	oci	Com podi saber ?	Batko	2011-08-10 11:39:13	2011-08-10 11:39:13
1035556	oci	Aquò es un tè negre fòrça bon.	Batko	2011-08-10 11:39:44	2011-08-10 11:39:44
1035559	oci	Los estius son fòrça cauds a Quiòto.	Batko	2011-08-10 11:41:48	2011-08-10 11:41:48
1035561	oci	Èra una bona idèia de crear Tatoeba.	Batko	2011-08-10 11:42:36	2011-08-10 11:42:36
1035563	oci	A Elèna tamben l'agrada far au tenis.	Batko	2011-08-10 11:43:18	2011-08-10 11:43:18
1035564	oci	Volerí que sias venguda amb ieu.	Batko	2011-08-10 11:44:37	2011-08-10 11:44:37
1035566	oci	Pensi que son anglés s'es fòrça meliorat.	Batko	2011-08-10 11:45:25	2011-08-10 11:45:25
1035567	oci	S'es botat lo cap defòra de la finèstra.	Batko	2011-08-10 11:45:57	2011-08-10 11:45:57
1035569	oci	N'èra pas tan pèga au punt de condar aquesta istòria dabans d'ela.	Batko	2011-08-10 11:46:54	2011-08-10 11:46:54
1035571	oci	Esquii sovent.	Batko	2011-08-10 11:47:19	2011-08-10 11:47:19
1035572	oci	Portavi los mens vestits mei bons.	Batko	2011-08-10 11:47:48	2011-08-10 11:47:48
1035573	oci	Avèva l'intencion de demorar aquí duas setmanas.	Batko	2011-08-10 11:48:39	2011-08-10 11:48:39
1035575	oci	Paucs tesaurs an tan de valor qu'un amic savi e ajudaire.	Batko	2011-08-10 11:50:05	2011-08-10 11:50:05
1035578	oci	Espèri cantar melhor lo còp que veng.	Batko	2011-08-10 11:50:41	2011-08-10 11:50:41
1035579	oci	Aquest cafè n'es pas pro caud.	Batko	2011-08-10 11:51:11	2011-08-10 11:51:11
1035592	oci	N'i a pas d'esper que sia vivent.	Batko	2011-08-10 11:59:23	2011-08-10 11:59:23
1035595	oci	Atz quauquarren de'm díser ?	Batko	2011-08-10 12:00:30	2011-08-10 12:00:30
1035597	oci	Aquelas potingas son de préngue tres còps per jorn.	Batko	2011-08-10 12:01:22	2011-08-10 12:01:22
1035599	oci	Atenguèva que recebossi un gran succès dins aqueste projèste.	Batko	2011-08-10 12:03:26	2011-08-10 12:03:26
1035601	oci	Vengoc aquí per m'ajudar.	Batko	2011-08-10 12:03:49	2011-08-10 12:03:49
1035602	oci	Lo cresi aunèste.	Batko	2011-08-10 12:04:05	2011-08-10 12:04:05
1035607	oci	L'èi dit.	Batko	2011-08-10 12:05:19	2011-08-10 12:05:19
1035608	oci	Res n'es pas mei dur qu'un diamant.	Batko	2011-08-10 12:06:07	2011-08-10 12:06:07
1035610	oci	Dison qu'una grana paishèra serà bastida.	Batko	2011-08-10 12:07:06	2011-08-10 12:07:06
1035611	oci	Aperèc lo son can Popeye.	Batko	2011-08-10 12:07:26	2011-08-10 12:07:26
