7248506	que	Sara mutitapish, atallpa aychatapish, papatapish ñukanchik randishun.
7248507	que	Kichwaka shina runa kunapak sapitami kan.
7248508	que	Imapak kichwata yachakukunki?
7248509	que	Mashna kan?
7248510	que	Mana charinichu.
7248511	que	Mana munanichu.
7248512	que	Mana yuyarinichu.
7248513	que	Mana yachanichu.
7248514	que	Mana uyarkankichu?
7248515	que	Chay anaquka ishki patzak dolarmi kan.
7248516	que	Kay muchikuka mashna kan?
7248517	que	Ñukapak wawki Españapimi kawsan.
7248520	que	Ñukaka mana Ecuadorpi wacharirkanichu, icha kichwaka achka munanimi.
7248521	que	Imanalla, mashikuna.
7248522	que	Mashi Guaman, Mayman rigunki?
7248523	que	Chay qarika, Ima shuti kan?
7248525	que	Chay wambraka, Perumantachu kan?
7248526	que	Alli punlla, mashi Sandra.
7248527	que	Alli tuta, tayta.
7248529	que	Kichwata rimapay, mashikuna.
7248530	que	Ñuka yachachij sumakmi kan.
7248531	que	-Kanka yanujchu kan? -Mana, ñukaka mana lulunkunata yanunichu.
7248533	que	Wiwakunawan, yurakunawan, yakuwan ñukanchika yuyanchikpish, purinchikpish, kawsanchikpish.
7248534	que	Pacha Mamawan runakunaka kawsanchik.
7250569	que	Yaykuymanchu?
7250574	que	Lluqsiymanchu?
7250587	que	Maytuta wichqaychik.
7250594	que	Ima ninkim?
7250604	que	Manam yachanichu.
7250609	que	Manam atinichu.
7251844	que	Ñukaka Inglaterra mantami kani.
7251846	que	Ñukaka mana kanpak shimita rimanichu.
7251848	que	Ñukaka uvyanayanami kani.
7251850	que	Ñukaka Jack shutimi.
7251851	que	Ñuka kullkita shuwarkan.
7251853	que	Yupaichani!
7251854	que	Yanapaway!
7251855	que	Alli punlla.
7251856	que	Alli chisi.
7251857	que	Alli tuta.
7251858	que	Imanalla
7251859	que	Shoq punllakaman.
7251860	que	Ashtakashkaman.
7251861	que	Kayakaman.
7251862	que	Tupankakaman.
7251863	que	Paksipakaman.
7251865	que	Maymantak kanki?
7251866	que	Ecuadormantami kani.
7251867	que	Shuk Intika kan.
7251869	que	Ishki lulunkuna gentikunakami charin.
7251870	que	Kanka ishki chunga watayuk kanki.
7251871	que	Payka kimsa ñañakunata charin.
7251872	que	Apiukuna chusko chakikunata charin.
7251873	que	Makika pichka rukakuna charin.
7251874	que	Ñuka wasipi soqta runakunaka kawsanchik.
7251875	que	Kanpak churika kanchis watayukmi kan.
7251876	que	Ishki allkukuna posoq chakikuna charin.
7251877	que	Intika posoq rumpukunata charin.
7251878	que	Ñuka makikuna chunga rukakunata charin.
7251880	que	Adele takijmi kan.
7251882	que	Leo Messika rumpata pugllajmi kan.
7251884	que	Bill Nye yachachijmi kan.
7251885	que	House hambinayukmi kan.
7251886	que	José Andrés sumak yanujmi kan.
7251887	que	Pelé Brasilmantami kan.
7251888	que	Shakira Colombiamantami kan.
7251889	que	Evo Morales Boliviamantami kan.
7251890	que	Obama Estados Unidosmantami kan.
7251891	que	Payka ñuka mashi Mari.
7251892	que	-Kushikuni. -Kushikunipish.
7251893	que	Shina shinalla.
7251894	que	Kanka?
7251895	que	Jesuska Mariapak churimi.
7251896	que	Zeuska Cronospak churimi.
7251897	que	Heraka Zeuspak warmimi.
7251898	que	Zeuska Herapak kusami.
7251899	que	Ateneaka Zeuspak ushimi.
7251900	que	Afroditaka Ateneapak ñañami.
7251901	que	Apoloka Ateneapak turimi.
7251902	que	Dionisioka Apolopak wawkimi.
7251904	que	Hadeska Apolopak yayawkimi.
7251905	que	Dionisioka Poseidonpak saniimi.
7251906	que	Cronoska Apolopak hatun taytami.
7251907	que	Zeuska Afroditapak taytami.
7251908	que	Heraka Arespak mamami.
7251910	que	Heraka Dionisiopak ipami.
7251912	que	Ateneaka Herapak mullami.
7251914	que	Hefestoka Hermespak turaymi.
7251915	que	Ateneaka Hefestospak panaymi.
7251916	que	Pipaktak kay muchikoka kan?
7251917	que	Kay muchikoka Josepakmi kan.
7251918	que	Mashna lulunkuna yanunaukupi tiyanchik?
7251919	que	Atallpaka kimsa chakikunata charinchu?
7252031	que	Ñukaka mana chusko wawkikunata charinichu.
7252037	que	Runashimita yachakukunimi.
7254174	que	Payka Quitomantami kan.
7254179	que	Ñukaka Chilemantami kani. Maymanta kanki?
7254183	que	Ñukaka yachakujmi kani. Kanka?
7254188	que	Kanka hambinayuk kankichu?
7254191	que	Ñukaka Aliciami kani. Payka ñuka mashi Pedromi kan.
7254216	que	Payka sumak kapupwin charin.
7254277	que	Kanka munajpi, Ñuka killinsa hatallina ushankimi.
7255079	que	Helenami Alejandrotaka kuyan.
7255081	que	Uliseska Penelopetami kuyan.
7255083	que	Pukami Garutaka kuyan.
7255085	que	Kay kullkika kanpakchu?
7255093	que	Ñuka istallata ch'ingachirkani.
7255099	que	Uyay.
7255105	que	Uyapay
7255113	que	Uyapaway.
7255119	que	Shamuy
7255120	que	Shamupay.
7255129	que	Kutin nipay.
7255131	que	Kutin rimapay.
7255133	que	Tiyaripay.
7255138	que	Kanka shoq mushuq kushmata mutzunki.
7757296	que	Ñuqa llakikuyki.
7757299	que	Qanmi kanki ñuqapa kawsay.
7757304	que	Maymantataq kanki?
7757314	que	Maymantataq hamunki?
7757324	que	Samarikuy.
7757368	que	May llaqtamantataq kanki?
7757381	que	Haykaqtaq ripunki?
7757382	que	Haykatataq manuyki?
7757388	que	Hayka watayuqtaq kanki?
7757391	que	Purisap.
7757393	que	Achachaw!
7757394	que	Alalaw!
7757395	que	Ananaw.
7757396	que	Añañaw!
8359495	que	¿Hayk'an wawqiykikuna?
8359500	que	¿Hayk'a watayuqmi paykuna kanku?
8359509	que	¿Aylluykiwanchu tiyanki?
8359511	que	Wayt'ayta yachani.
8359517	que	¿Ikipupi pukllankichu?
8394269	que	Mana ñocaypa cananpac!
8394278	que	Pita maytam llantunayki?
8434588	que	Ayllumantam napaykarimuyki.
8873321	que	Manam sapallaykichu kachakanki!
9869852	que	Armana ukuman rina kani.
9869854	que	Yupaychani.
10291964	que	Ñuka ñakcharirkani.
10291967	que	Tomaska ñakcharirka.
10538860	que	Warmikuka mishiwan puñun.
10769235	que	Ñuqaqa wasiypim qipani.
11976364	que	Antañiqiqniypiqa kuyuq rikch'a pukllakuna pukllani.
11976391	que	Antawata sayachiy.
11976398	que	Antañiqiqkunata ranqhani.
11976400	que	Antañiqiqkunawan llamk'ani.
11976402	que	Antapunquqa phatasqa.
11976405	que	Payqa huk antapunquta ruwasqa.
11976411	que	Facebookwan llamk'ay,
11976416	que	Tomqa huk ch'usaqwamp'uta t'iktusqa.
11976430	que	Huk allin timunkamyuqta huk parasiqullapi yachankiman.
13072991	que	Antawapi papata apamusaq llaqta manka wasiman.
